symbol,date,entry_price,return_90d,return_180d,sp500_90d,sp500_180d,msci_90d,msci_180d,rsi,adx
UCB.BR,2017-03-23,70.7600021362305,-0.1384963645548,-0.094262374179956,0.0555807170155807,0.124051571372493,0.0693888459611529,0.126502144886137,58.7644537794333,32.5111150250968
UCB.BR,2018-02-22,68.4800033569336,-0.0219042045337185,0.0806074236634439,0.00841358612133897,0.0406551625130243,-0.0157853364228266,-0.00620140981641281,54.8012276208422,23.1533248607306
UCB.BR,2019-02-14,79.3399963378906,-0.0904965087873628,-0.125535663526569,0.0625152158314001,0.106285060876663,0.0513566541476602,0.0960754598360413,63.9740975324338,23.4855339671655
UCB.BR,2020-05-12,85.9400024414063,0.12566901460966,0.0127996095284157,0.15656134069955,0.319589330123174,0.164813318281138,0.328221945632236,58.0736694852891,22.4195424654708
LDO.MI,2017-10-06,15.6199998855591,-0.436491670277543,-0.45403329446795,0.0713402609601021,0.0681473073885066,0.0561783821344133,0.032219941217737,60.9897326393952,30.9755732968594
LDO.MI,2019-07-23,11.6350002288818,-0.076923114753534,-0.395272914781107,0.0492967534374377,-0.0850083323822409,0.0498220095970918,-0.12078080634297,61.2261130311823,32.2948311467064
LDO.MI,2020-02-04,11.5,-0.461217382679815,-0.585739135742188,-0.0777173700994504,0.0441322376093041,-0.0847915526027327,0.0183981231735626,61.6763230483078,20.8287945353752
PRY.MI,2017-01-10,23.6671733856201,-0.00163397178447046,0.160539279190775,0.0497289801143046,0.10495841463643,0.0746008003442799,0.125184516085708,55.8792819548734,35.6910883030765
PRY.MI,2017-01-12,23.6478385925293,0.0192150071163108,0.165576380849018,0.056367921535719,0.109635212751521,0.077077401954934,0.125250803699965,55.1125162715122,33.779738017924
PRY.MI,2017-01-13,24.1505718231201,0.00880708237458098,0.135308294084871,0.0570419961521639,0.111877148308052,0.0788630349636794,0.126501139827841,61.1602192145316,33.3217186958515
PRY.MI,2017-04-21,24.7016468048096,0.0156555857613794,0.113111514467433,0.0415593841064573,0.169890462123894,0.052204116096606,0.162670724662652,59.4735826660996,20.7960219002378
PRY.MI,2017-07-12,25.9198093414307,0.0604252050028533,-0.0443864337358884,0.0582788877839456,0.0808841163153586,0.0620059823274347,0.0762104525533358,59.2921833332563,20.4365167586415
PRY.MI,2017-07-31,26.1518402099609,-0.00258775811940927,-0.0850277031099483,0.0643524946609373,0.096482143480127,0.057000516662457,0.0864122595507448,56.43027054079,25.709241978655
PRY.MI,2019-08-01,19.3299999237061,0.109156783170179,-0.215985525463696,0.0617559483217668,-0.0441501590952788,0.0650594881149751,-0.0790399930122672,58.2942740891554,33.2317581588215
PRY.MI,2019-08-21,19.4050006866455,0.107446483416388,-0.0693120934352119,0.101510418905928,0.00183629538509317,0.0960874243066848,-0.030096945444173,59.0091055276923,20.0067264338852
PRY.MI,2020-09-10,24.0499992370606,0.168399221325887,0.177962612158844,0.153528300350025,0.259020881426934,0.168364802822899,0.267023120691052,60.9451932737488,20.8293394739213
PRY.MI,2020-11-09,26.1399993896484,-0.021805650655445,0.151109443579546,0.109869057285065,0.244655654793339,0.119537405116229,0.229690054484828,63.0744057620826,22.7030485064766
PRY.MI,2022-09-16,31.8799991607666,0.165934728589607,0.122647486125803,0.048304649937347,0.105986324751846,0.0811961528526313,0.129339884681079,53.1939800125858,21.3362436007935
PRY.MI,2023-02-06,37.75,-0.0198675496688742,-0.0855629017810948,0.0765637641795966,0.033227301599669,0.0630860503321486,0.00852514896831466,63.3003739594516,27.8611023974566
PRY.MI,2023-03-03,37.9500007629395,-0.00579713349882116,-0.075098873030895,0.114790282579607,0.115774052903815,0.0921132452316611,0.0862647862585066,59.6381526110787,26.1671867096898
PRY.MI,2023-03-08,38.5099983215332,-0.0418072413873374,-0.071669655721328,0.141024188147308,0.141435043008578,0.11583077717011,0.109725265273678,63.0935462716967,24.4820158611317
AM.PA,2017-06-16,132.205001831055,0.0058243202737891,0.0793842515171937,0.0558863966160762,0.121229774852597,0.0514235964578562,0.091065265871935,54.6254164599852,39.4878266714209
AM.PA,2018-01-09,136.5,0.229304051661229,0.175091530377175,-0.0139280365993084,0.0562208743696583,-0.0103971065516083,0.0184713870291016,64.8769437737716,20.184560254333
AM.PA,2021-06-10,103.599998474121,-0.100868697897255,0.128378409726329,0.0583319828133227,0.0343155328460864,0.0405298265873987,-0.0063452017777554,64.5362667456057,27.912643059401
AM.PA,2025-02-10,217.399993896484,0.396504207116379,0.305427763388535,-0.0162533707757096,0.135903462867117,0.00828804835095971,0.154379068806119,63.2371715565908,32.9257160006518
