"entry_i","exit_i","direction","exit_reason","ret","year","entry_date","exit_date"
23486,23505,1,"SL",-0.00004,2024,2024-01-26 12:15:00,2024-01-26 17:00:00
23511,23566,-1,"SL",-0.00004,2024,2024-01-26 18:30:00,2024-01-29 09:15:00
23573,23580,-1,"SL",-0.00426810299147385,2024,2024-01-29 11:00:00,2024-01-29 12:45:00
23588,23629,1,"Trail_SL",0.00504062903128311,2024,2024-01-29 14:45:00,2024-01-30 02:00:00
23660,23686,1,"SL",-0.00004,2024,2024-01-30 09:45:00,2024-01-30 16:15:00
23687,23719,1,"Trail_SL",0.0061880371827445,2024,2024-01-30 16:30:00,2024-01-31 01:30:00
23741,23747,-1,"SL",-0.00260707643926602,2024,2024-01-31 07:00:00,2024-01-31 08:30:00
23750,23766,1,"SL",-0.00365990399939765,2024,2024-01-31 09:15:00,2024-01-31 13:15:00
23773,23777,1,"SL",-0.00004,2024,2024-01-31 15:00:00,2024-01-31 16:00:00
23783,23853,-1,"Trail_SL",0.00837859041607125,2024,2024-01-31 17:30:00,2024-02-01 12:00:00
23879,23937,-1,"Trail_SL",0.00684513455790639,2024,2024-02-01 18:30:00,2024-02-02 10:00:00
23951,23955,1,"SL",-0.00405040902814733,2024,2024-02-02 13:30:00,2024-02-02 14:30:00
23961,24049,-1,"TP2",0.00979259708341054,2024,2024-02-02 16:00:00,2024-02-05 15:00:00
24050,24066,-1,"SL",-0.00004,2024,2024-02-05 15:15:00,2024-02-05 19:15:00
24083,24089,-1,"SL",-0.00206808035136612,2024,2024-02-06 00:30:00,2024-02-06 02:00:00
24106,24110,1,"SL",-0.00321075034132449,2024,2024-02-06 06:15:00,2024-02-06 07:15:00
24114,24118,1,"SL",-0.00360274962162028,2024,2024-02-06 08:15:00,2024-02-06 09:15:00
24119,24143,-1,"SL",-0.00374628313977004,2024,2024-02-06 09:30:00,2024-02-06 15:30:00
24155,24192,1,"SL",-0.00004,2024,2024-02-06 18:30:00,2024-02-07 04:45:00
24195,24206,-1,"SL",-0.0023019733422004,2024,2024-02-07 05:30:00,2024-02-07 08:15:00
24216,24223,-1,"SL",-0.00004,2024,2024-02-07 10:45:00,2024-02-07 12:30:00
24231,24243,-1,"TP2",0.00616591774669937,2024,2024-02-07 14:30:00,2024-02-07 17:30:00
24298,24302,1,"SL",-0.00311210703203355,2024,2024-02-08 08:15:00,2024-02-08 09:15:00
24305,24306,-1,"SL",-0.00004,2024,2024-02-08 10:00:00,2024-02-08 10:15:00
24383,24389,-1,"SL",-0.00204028181803778,2024,2024-02-09 06:30:00,2024-02-09 08:00:00
24396,24414,-1,"TP2",0.00521086744078708,2024,2024-02-09 09:45:00,2024-02-09 14:15:00
24416,24422,-1,"SL",-0.00004,2024,2024-02-09 14:45:00,2024-02-09 16:15:00
24445,24449,1,"SL",-0.00298485432547195,2024,2024-02-09 22:00:00,2024-02-12
24466,24484,-1,"SL",-0.00004,2024,2024-02-12 04:15:00,2024-02-12 08:45:00
24489,24505,1,"Trail_SL",0.00355585758664826,2024,2024-02-12 10:00:00,2024-02-12 14:00:00
24545,24553,1,"TP2",0.00304583589147782,2024,2024-02-13 01:00:00,2024-02-13 03:00:00
24599,24602,-1,"SL",-0.00499011633701955,2024,2024-02-13 14:30:00,2024-02-13 15:15:00
24603,24661,-1,"Trail_SL",0.00830845637972242,2024,2024-02-13 15:30:00,2024-02-14 07:00:00
24684,24693,1,"SL",-0.00405386670661918,2024,2024-02-14 12:45:00,2024-02-14 15:00:00
24701,24776,-1,"SL",-0.00559354495149167,2024,2024-02-14 17:00:00,2024-02-15 12:45:00
24823,24831,1,"TP2",0.00270997775855403,2024,2024-02-16 01:30:00,2024-02-16 03:30:00
24831,24850,1,"SL",-0.00004,2024,2024-02-16 03:30:00,2024-02-16 08:15:00
24856,24873,1,"Trail_SL",0.00547701411820967,2024,2024-02-16 09:45:00,2024-02-16 14:00:00
24934,24942,-1,"SL",-0.00272979242819315,2024,2024-02-19 06:15:00,2024-02-19 08:15:00
24950,24961,-1,"SL",-0.00345777717324565,2024,2024-02-19 10:15:00,2024-02-19 13:00:00
24969,24977,1,"SL",-0.00335511621493229,2024,2024-02-19 15:00:00,2024-02-19 17:00:00
24984,25023,-1,"SL",-0.00004,2024,2024-02-19 18:45:00,2024-02-20 08:00:00
25027,25028,1,"SL",-0.00004,2024,2024-02-20 09:00:00,2024-02-20 09:15:00
25050,25066,1,"TP2",0.00677523480836956,2024,2024-02-20 14:45:00,2024-02-20 18:45:00
25087,25091,1,"SL",-0.00244395877572718,2024,2024-02-21 01:00:00,2024-02-21 02:00:00
25099,25118,1,"SL",-0.00004,2024,2024-02-21 04:00:00,2024-02-21 08:45:00
25118,25119,1,"SL",-0.00004,2024,2024-02-21 08:45:00,2024-02-21 09:00:00
25124,25146,1,"TP2",0.0067800687970024,2024,2024-02-21 10:15:00,2024-02-21 15:45:00
25151,25216,1,"SL",-0.00004,2024,2024-02-21 17:00:00,2024-02-22 10:15:00
25224,25231,-1,"SL",-0.00378406147771781,2024,2024-02-22 12:15:00,2024-02-22 14:00:00
25233,25238,-1,"SL",-0.00388840938034356,2024,2024-02-22 14:30:00,2024-02-22 15:45:00
25242,25284,1,"SL",-0.00004,2024,2024-02-22 16:45:00,2024-02-23 04:15:00
25306,25316,-1,"Trail_SL",0.00323752738006413,2024,2024-02-23 09:45:00,2024-02-23 12:15:00
25331,25337,-1,"SL",-0.00458113703182578,2024,2024-02-23 16:00:00,2024-02-23 17:30:00
25338,25373,1,"SL",-0.00433703348943708,2024,2024-02-23 17:45:00,2024-02-26 03:30:00
25393,25395,-1,"SL",-0.00004,2024,2024-02-26 08:30:00,2024-02-26 09:00:00
25480,25489,1,"SL",-0.00004,2024,2024-02-27 07:15:00,2024-02-27 09:30:00
25509,25518,-1,"SL",-0.00004,2024,2024-02-27 14:30:00,2024-02-27 16:45:00
25520,25580,-1,"TP2",0.00558903279713371,2024,2024-02-27 17:15:00,2024-02-28 09:15:00
25619,25695,1,"Trail_SL",0.00457598437246449,2024,2024-02-28 19:00:00,2024-02-29 15:00:00
25696,25718,1,"SL",-0.00429113457031203,2024,2024-02-29 15:15:00,2024-02-29 20:45:00
25718,25765,-1,"TP2",0.0046717693329759,2024,2024-02-29 20:45:00,2024-03-01 09:30:00
25794,25804,1,"SL",-0.00004,2024,2024-03-01 16:45:00,2024-03-01 19:15:00
25820,25829,1,"SL",-0.00244145174116015,2024,2024-03-04 00:15:00,2024-03-04 02:30:00
25853,25859,1,"SL",-0.00004,2024,2024-03-04 08:30:00,2024-03-04 10:00:00
25883,25888,-1,"SL",-0.004326147203422,2024,2024-03-04 16:00:00,2024-03-04 17:15:00
25895,25955,-1,"SL",-0.00438184042569524,2024,2024-03-04 19:00:00,2024-03-05 11:00:00
25967,25971,-1,"SL",-0.00374215397993911,2024,2024-03-05 14:00:00,2024-03-05 15:00:00
25974,26027,-1,"SL",-0.00004,2024,2024-03-05 15:45:00,2024-03-06 06:00:00
26036,26050,1,"Trail_SL",0.00225296329257942,2024,2024-03-06 08:15:00,2024-03-06 11:45:00
26066,26077,1,"SL",-0.00437130206293897,2024,2024-03-06 15:45:00,2024-03-06 18:30:00
26104,26108,1,"SL",-0.00224917382178006,2024,2024-03-07 02:15:00,2024-03-07 03:15:00
26109,26136,1,"TP2",0.00402639721834163,2024,2024-03-07 03:30:00,2024-03-07 10:15:00
26186,26201,1,"SL",-0.00208829486535469,2024,2024-03-07 22:45:00,2024-03-08 03:30:00
26225,26241,1,"SL",-0.00373815230393052,2024,2024-03-08 09:30:00,2024-03-08 13:30:00
26243,26245,-1,"SL",-0.00360723302843657,2024,2024-03-08 14:00:00,2024-03-08 14:30:00
26246,26247,-1,"SL",-0.00004,2024,2024-03-08 14:45:00,2024-03-08 15:00:00
26268,26329,-1,"SL",-0.00469778672844482,2024,2024-03-08 20:15:00,2024-03-11 11:30:00
26329,26343,1,"SL",-0.00004,2024,2024-03-11 11:30:00,2024-03-11 15:00:00
26412,26429,1,"Trail_SL",0.00308779234238816,2024,2024-03-12 09:15:00,2024-03-12 13:30:00
26437,26466,-1,"SL",-0.00782652062348651,2024,2024-03-12 15:30:00,2024-03-12 23:45:00
26480,26493,-1,"SL",-0.00261499793861183,2024,2024-03-13 03:15:00,2024-03-13 06:30:00
26494,26495,1,"SL",-0.00004,2024,2024-03-13 06:45:00,2024-03-13 07:00:00
26498,26507,1,"TP2",0.00659819074345494,2024,2024-03-13 07:45:00,2024-03-13 10:00:00
26563,26567,1,"SL",-0.00004,2024,2024-03-14 01:00:00,2024-03-14 02:00:00
26610,26614,1,"SL",-0.0046347147934909,2024,2024-03-14 12:45:00,2024-03-14 13:45:00
26638,26670,1,"TP2",0.00796329696796863,2024,2024-03-14 19:45:00,2024-03-15 04:45:00
26707,26714,1,"SL",-0.00004,2024,2024-03-15 14:00:00,2024-03-15 15:45:00
26758,26768,1,"SL",-0.00387437495378969,2024,2024-03-18 03:45:00,2024-03-18 06:15:00
26772,26787,-1,"SL",-0.00314869239625766,2024,2024-03-18 07:15:00,2024-03-18 11:00:00
26827,26847,-1,"SL",-0.00004,2024,2024-03-18 21:00:00,2024-03-19 03:00:00
26850,26862,-1,"Trail_SL",0.00436395602529425,2024,2024-03-19 03:45:00,2024-03-19 06:45:00
26878,26967,-1,"Trail_SL",0.00892195882933883,2024,2024-03-19 10:45:00,2024-03-20 10:00:00
27009,27028,1,"SL",-0.00004,2024,2024-03-20 20:30:00,2024-03-21 02:15:00
27068,27084,-1,"TP2",0.00764133775920963,2024,2024-03-21 12:15:00,2024-03-21 16:15:00
27123,27146,-1,"Trail_SL",0.00330503912539462,2024,2024-03-22 03:00:00,2024-03-22 08:45:00
27147,27168,-1,"Trail_SL",0.00440217030183031,2024,2024-03-22 09:00:00,2024-03-22 14:15:00
27177,27212,-1,"SL",-0.00004,2024,2024-03-22 16:30:00,2024-03-25 02:15:00
27212,27213,1,"SL",-0.00004,2024,2024-03-25 02:15:00,2024-03-25 02:30:00
27241,27259,-1,"SL",-0.00004,2024,2024-03-25 09:30:00,2024-03-25 14:00:00
27260,27264,-1,"SL",-0.00477794036530154,2024,2024-03-25 14:15:00,2024-03-25 15:15:00
27274,27311,1,"SL",-0.00468777743875145,2024,2024-03-25 17:45:00,2024-03-26 04:00:00
27311,27323,-1,"SL",-0.00428813421735254,2024,2024-03-26 04:00:00,2024-03-26 07:00:00
27338,27347,1,"SL",-0.00004,2024,2024-03-26 10:45:00,2024-03-26 13:00:00
27388,27396,-1,"SL",-0.00004,2024,2024-03-27 00:15:00,2024-03-27 02:15:00
27402,27414,-1,"SL",-0.00308096067168513,2024,2024-03-27 03:45:00,2024-03-27 06:45:00
27423,27433,-1,"SL",-0.00429872519636818,2024,2024-03-27 09:00:00,2024-03-27 11:30:00
27440,27445,-1,"SL",-0.00004,2024,2024-03-27 13:15:00,2024-03-27 14:30:00
27447,27460,-1,"SL",-0.00557405741431294,2024,2024-03-27 15:00:00,2024-03-27 18:15:00
27495,27505,1,"SL",-0.00004,2024,2024-03-28 04:00:00,2024-03-28 06:30:00
27520,27542,-1,"SL",-0.00452126330808085,2024,2024-03-28 10:15:00,2024-03-28 15:45:00
27567,27578,1,"SL",-0.00004,2024,2024-04-01,2024-04-01 02:45:00
27605,27623,1,"SL",-0.00411583577703751,2024,2024-04-01 09:30:00,2024-04-01 14:00:00
27630,27731,1,"SL",-0.00004,2024,2024-04-01 15:45:00,2024-04-02 18:00:00
27731,27767,-1,"SL",-0.00577641094069662,2024,2024-04-02 18:00:00,2024-04-03 04:00:00
27772,27781,1,"SL",-0.00004,2024,2024-04-03 05:15:00,2024-04-03 07:30:00
27792,27805,-1,"SL",-0.00534848591960329,2024,2024-04-03 10:15:00,2024-04-03 13:30:00
27806,27813,1,"TP2",0.00784422636090494,2024,2024-04-03 13:45:00,2024-04-03 15:30:00
27885,27886,1,"SL",-0.00004,2024,2024-04-04 10:30:00,2024-04-04 10:45:00
27918,27926,1,"SL",-0.0060763236227802,2024,2024-04-04 18:45:00,2024-04-04 20:45:00
27928,27950,-1,"Trail_SL",0.00604198977820467,2024,2024-04-04 21:15:00,2024-04-05 03:45:00
27974,27993,1,"SL",-0.0046225259832698,2024,2024-04-05 09:45:00,2024-04-05 14:30:00
28003,28036,1,"SL",-0.00665889452993962,2024,2024-04-05 17:00:00,2024-04-08 02:15:00
28036,28040,-1,"TP2",0.00622562839299823,2024,2024-04-08 02:15:00,2024-04-08 03:15:00
28052,28084,1,"Trail_SL",0.00722388476285798,2024,2024-04-08 06:15:00,2024-04-08 14:15:00
28104,28184,1,"Trail_SL",0.00769837175926979,2024,2024-04-08 19:15:00,2024-04-09 16:15:00
28190,28246,-1,"SL",-0.00931770813775059,2024,2024-04-09 17:45:00,2024-04-10 08:45:00
28249,28269,1,"SL",-0.00004,2024,2024-04-10 09:30:00,2024-04-10 14:30:00
28275,28408,-1,"SL",-0.00004,2024,2024-04-10 16:00:00,2024-04-12 03:15:00
28412,28418,1,"SL",-0.00402275249319181,2024,2024-04-12 04:15:00,2024-04-12 05:45:00
28419,28431,1,"Trail_SL",0.00708915753991448,2024,2024-04-12 06:00:00,2024-04-12 09:00:00
28455,28459,1,"SL",-0.00786951165886452,2024,2024-04-12 15:00:00,2024-04-12 16:00:00
28465,28486,-1,"SL",-0.00004,2024,2024-04-12 17:30:00,2024-04-12 22:45:00
28487,28499,1,"SL",-0.0119404829032109,2024,2024-04-15,2024-04-15 03:00:00
28512,28521,-1,"SL",-0.00933268406668971,2024,2024-04-15 06:15:00,2024-04-15 08:30:00
28529,28545,-1,"SL",-0.00899917583770661,2024,2024-04-15 10:30:00,2024-04-15 14:30:00
28548,28551,1,"SL",-0.00838900560939607,2024,2024-04-15 15:15:00,2024-04-15 16:00:00
28553,28590,1,"Trail_SL",0.0102356572677894,2024,2024-04-15 16:30:00,2024-04-16 02:45:00
28618,28649,-1,"Trail_SL",0.00728572683135023,2024,2024-04-16 09:45:00,2024-04-16 17:30:00
28651,28711,-1,"SL",-0.00724594139203231,2024,2024-04-16 18:00:00,2024-04-17 10:00:00
28775,28776,1,"SL",-0.00352648866866768,2024,2024-04-18 03:00:00,2024-04-18 03:15:00
28784,28797,1,"TP2",0.00816444925272129,2024,2024-04-18 05:15:00,2024-04-18 08:30:00
28832,28876,1,"SL",-0.00004,2024,2024-04-18 17:15:00,2024-04-19 05:15:00
28881,28890,-1,"SL",-0.00886895117453538,2024,2024-04-19 06:30:00,2024-04-19 08:45:00
28890,28924,1,"Trail_SL",0.0094174349433551,2024,2024-04-19 08:45:00,2024-04-19 17:15:00
28929,28967,1,"Trail_SL",0.00966646291293691,2024,2024-04-19 18:30:00,2024-04-22 05:00:00
28985,28991,-1,"SL",-0.00749393721320108,2024,2024-04-22 09:30:00,2024-04-22 11:00:00
28996,29002,1,"SL",-0.00637346979072224,2024,2024-04-22 12:15:00,2024-04-22 13:45:00
29007,29011,-1,"SL",-0.00741355041072006,2024,2024-04-22 15:00:00,2024-04-22 16:00:00
29014,29073,-1,"TP2",0.0127744864159983,2024,2024-04-22 16:45:00,2024-04-23 08:30:00
29098,29102,-1,"SL",-0.00620795715514705,2024,2024-04-23 14:45:00,2024-04-23 15:45:00
29147,29149,1,"SL",-0.00004,2024,2024-04-24 04:00:00,2024-04-24 04:30:00
29189,29201,1,"SL",-0.00004,2024,2024-04-24 14:30:00,2024-04-24 17:30:00
29223,29235,-1,"SL",-0.00004,2024,2024-04-25,2024-04-25 03:00:00
29253,29262,1,"TP2",0.00807572900821412,2024,2024-04-25 07:30:00,2024-04-25 09:45:00
29317,29338,1,"TP2",0.00601213501515091,2024,2024-04-26 00:30:00,2024-04-26 05:45:00
29381,29407,-1,"SL",-0.00748760614061302,2024,2024-04-26 16:30:00,2024-04-29
29427,29469,1,"Trail_SL",0.00522720876092053,2024,2024-04-29 05:00:00,2024-04-29 15:30:00
29472,29480,1,"TP2",0.00964740313431059,2024,2024-04-29 16:15:00,2024-04-29 18:15:00
29501,29512,1,"SL",-0.00004,2024,2024-04-30 00:30:00,2024-04-30 03:15:00
29518,29529,1,"SL",-0.00552836669206565,2024,2024-04-30 04:45:00,2024-04-30 07:30:00
29536,29558,-1,"TP2",0.0113443882171586,2024,2024-04-30 09:15:00,2024-04-30 14:45:00
29657,29671,-1,"SL",-0.00727833273348944,2024,2024-05-01 16:30:00,2024-05-01 20:00:00
29686,29728,1,"SL",-0.00613571874571048,2024,2024-05-02 00:45:00,2024-05-02 11:15:00
29760,29815,-1,"SL",-0.00746042439933319,2024,2024-05-02 19:15:00,2024-05-03 10:00:00
29817,29823,1,"Trail_SL",0.00531356543283312,2024,2024-05-03 10:30:00,2024-05-03 12:00:00
29848,29878,1,"SL",-0.00004,2024,2024-05-03 18:15:00,2024-05-06 02:45:00
29885,29925,1,"Trail_SL",0.00709600707042893,2024,2024-05-06 04:30:00,2024-05-06 14:30:00
29965,29968,-1,"SL",-0.00217423712240041,2024,2024-05-07 01:30:00,2024-05-07 02:15:00
29978,30012,-1,"Trail_SL",0.00542437902462756,2024,2024-05-07 04:45:00,2024-05-07 13:15:00
30027,30063,1,"SL",-0.00599802164198809,2024,2024-05-07 17:00:00,2024-05-08 03:00:00
30063,30069,-1,"Trail_SL",0.00278131571824383,2024,2024-05-08 03:00:00,2024-05-08 04:30:00
30088,30097,-1,"SL",-0.00004,2024,2024-05-08 09:15:00,2024-05-08 11:30:00
30150,30156,-1,"SL",-0.00205155246658726,2024,2024-05-09 01:45:00,2024-05-09 03:15:00
30163,30174,1,"SL",-0.00346566375591129,2024,2024-05-09 05:00:00,2024-05-09 07:45:00
30181,30201,-1,"SL",-0.0050211031448703,2024,2024-05-09 09:30:00,2024-05-09 14:30:00
30206,30247,1,"Trail_SL",0.00908929752401592,2024,2024-05-09 15:45:00,2024-05-10 03:00:00
30299,30363,-1,"SL",-0.00984064532069868,2024,2024-05-10 16:00:00,2024-05-13 09:00:00
30363,30380,1,"Trail_SL",0.00567423044168395,2024,2024-05-13 09:00:00,2024-05-13 13:15:00
30446,30456,1,"Trail_SL",0.00380195584425147,2024,2024-05-14 06:45:00,2024-05-14 09:15:00
30463,30475,1,"SL",-0.00004,2024,2024-05-14 11:00:00,2024-05-14 14:00:00
30484,30486,1,"SL",-0.00004,2024,2024-05-14 16:15:00,2024-05-14 16:45:00
30519,30523,1,"SL",-0.00004,2024,2024-05-15 02:00:00,2024-05-15 03:00:00
30567,30579,-1,"Trail_SL",0.0123786579760111,2024,2024-05-15 14:00:00,2024-05-15 17:00:00
30617,30630,1,"SL",-0.00004,2024,2024-05-16 03:30:00,2024-05-16 06:45:00
30632,30636,1,"SL",-0.00907349264745752,2024,2024-05-16 07:15:00,2024-05-16 08:15:00
30636,30640,-1,"SL",-0.0102596103997468,2024,2024-05-16 08:15:00,2024-05-16 09:15:00
30660,30716,-1,"SL",-0.00004,2024,2024-05-16 14:15:00,2024-05-17 05:15:00
30725,30727,1,"SL",-0.00004,2024,2024-05-17 07:30:00,2024-05-17 08:00:00
30750,30757,1,"Trail_SL",0.00933936769100908,2024,2024-05-17 13:45:00,2024-05-17 15:30:00
30839,30843,-1,"SL",-0.00004,2024,2024-05-20 13:00:00,2024-05-20 14:00:00
30843,30863,-1,"SL",-0.0115159649976613,2024,2024-05-20 14:00:00,2024-05-20 19:00:00
30868,30895,1,"SL",-0.0096569110381753,2024,2024-05-20 20:15:00,2024-05-21 04:00:00
30899,30916,-1,"SL",-0.0113735637755846,2024,2024-05-21 05:00:00,2024-05-21 09:15:00
30929,30936,1,"TP2",0.0127674980340887,2024,2024-05-21 12:30:00,2024-05-21 14:15:00
30981,30982,1,"SL",-0.00401120509377226,2024,2024-05-22 02:30:00,2024-05-22 02:45:00
30994,31016,-1,"TP2",0.0131457019088165,2024,2024-05-22 05:45:00,2024-05-22 11:15:00
31082,31096,-1,"SL",-0.00004,2024,2024-05-23 04:45:00,2024-05-23 08:15:00
31097,31109,-1,"SL",-0.00004,2024,2024-05-23 08:30:00,2024-05-23 11:30:00
31119,31140,1,"SL",-0.009691036466606,2024,2024-05-23 14:00:00,2024-05-23 19:15:00
31141,31309,-1,"SL",-0.00994830053543247,2024,2024-05-23 19:30:00,2024-05-27 15:30:00
31346,31362,1,"SL",-0.00650570524375449,2024,2024-05-28 04:15:00,2024-05-28 08:15:00
31369,31387,-1,"SL",-0.00701871648558618,2024,2024-05-28 10:00:00,2024-05-28 14:30:00
31387,31389,1,"SL",-0.00004,2024,2024-05-28 14:30:00,2024-05-28 15:00:00
31394,31465,1,"SL",-0.00004,2024,2024-05-28 16:15:00,2024-05-29 11:00:00
31504,31526,-1,"SL",-0.00004,2024,2024-05-29 20:45:00,2024-05-30 03:15:00
31533,31545,-1,"Trail_SL",0.00762514216868487,2024,2024-05-30 05:00:00,2024-05-30 08:00:00
31564,31575,-1,"SL",-0.00004,2024,2024-05-30 12:45:00,2024-05-30 15:30:00
31592,31636,-1,"SL",-0.00004,2024,2024-05-30 19:45:00,2024-05-31 07:45:00
31639,31644,1,"SL",-0.00663170066877669,2024,2024-05-31 08:30:00,2024-05-31 09:45:00
31646,31674,-1,"TP2",0.011637419664026,2024,2024-05-31 10:15:00,2024-05-31 17:15:00
31699,31718,1,"SL",-0.00004,2024,2024-06-03 00:30:00,2024-06-03 05:15:00
31723,31731,-1,"SL",-0.00004,2024,2024-06-03 06:30:00,2024-06-03 08:30:00
31733,31750,-1,"SL",-0.00717654481137406,2024,2024-06-03 09:00:00,2024-06-03 13:15:00
31778,31803,1,"SL",-0.00004,2024,2024-06-03 20:15:00,2024-06-04 03:30:00
31825,31830,-1,"TP2",0.00938989115139552,2024,2024-06-04 09:00:00,2024-06-04 10:15:00
31857,31896,-1,"SL",-0.00004,2024,2024-06-04 17:00:00,2024-06-05 03:45:00
31918,31921,-1,"SL",-0.00596866485074644,2024,2024-06-05 09:15:00,2024-06-05 10:00:00
31929,31939,-1,"SL",-0.00004,2024,2024-06-05 12:00:00,2024-06-05 14:30:00
31944,31965,1,"TP2",0.012822392639783,2024,2024-06-05 15:45:00,2024-06-05 21:00:00
31988,31991,1,"SL",-0.00004,2024,2024-06-06 03:45:00,2024-06-06 04:30:00
32027,32042,1,"SL",-0.00004,2024,2024-06-06 13:30:00,2024-06-06 17:15:00
32045,32098,1,"SL",-0.00914426767107319,2024,2024-06-06 18:00:00,2024-06-07 08:15:00
32102,32109,-1,"TP2",0.00996724006285767,2024,2024-06-07 09:15:00,2024-06-07 11:00:00
32205,32221,1,"Trail_SL",0.00559334899538725,2024,2024-06-10 12:00:00,2024-06-10 16:00:00
32228,32265,1,"SL",-0.00749192512746881,2024,2024-06-10 17:45:00,2024-06-11 04:00:00
32274,32285,-1,"SL",-0.00004,2024,2024-06-11 06:15:00,2024-06-11 09:00:00
32289,32305,-1,"Trail_SL",0.00914098509602825,2024,2024-06-11 10:00:00,2024-06-11 14:00:00
32328,32394,1,"SL",-0.00004,2024,2024-06-11 19:45:00,2024-06-12 13:15:00
32401,32404,1,"SL",-0.00892065548995614,2024,2024-06-12 15:00:00,2024-06-12 15:45:00
32425,32470,-1,"SL",-0.00004,2024,2024-06-12 21:00:00,2024-06-13 09:15:00
32495,32499,1,"SL",-0.00852075419726201,2024,2024-06-13 15:30:00,2024-06-13 16:30:00
32531,32538,-1,"SL",-0.00335066169193701,2024,2024-06-14 01:30:00,2024-06-14 03:15:00
32562,32574,-1,"Trail_SL",0.00495398088891857,2024,2024-06-14 09:15:00,2024-06-14 12:15:00
32579,32595,-1,"Trail_SL",0.00618876314650574,2024,2024-06-14 13:30:00,2024-06-14 17:30:00
32599,32638,1,"SL",-0.00768907082563278,2024,2024-06-14 18:30:00,2024-06-17 05:15:00
32670,32674,-1,"SL",-0.00004,2024,2024-06-17 13:15:00,2024-06-17 14:15:00
32679,32686,-1,"SL",-0.0060293149693571,2024,2024-06-17 15:30:00,2024-06-17 17:15:00
32698,32723,1,"SL",-0.00004,2024,2024-06-17 20:15:00,2024-06-18 03:30:00
32746,32750,-1,"TP2",0.00817593040497907,2024,2024-06-18 09:15:00,2024-06-18 10:15:00
32779,32814,1,"Trail_SL",0.0121446353540077,2024,2024-06-18 17:30:00,2024-06-19 10:00:00
32868,32871,1,"TP2",0.00565927380285477,2024,2024-06-20 03:00:00,2024-06-20 03:45:00
32901,32912,-1,"SL",-0.00698626978591314,2024,2024-06-20 11:15:00,2024-06-20 14:00:00
32912,32918,1,"SL",-0.00004,2024,2024-06-20 14:00:00,2024-06-20 15:30:00
32950,32961,1,"SL",-0.00380395623242094,2024,2024-06-21 00:30:00,2024-06-21 03:15:00
32966,32990,-1,"Trail_SL",0.00467369418992939,2024,2024-06-21 04:30:00,2024-06-21 10:30:00
33027,33068,-1,"SL",-0.00004,2024,2024-06-21 19:45:00,2024-06-24 07:00:00
33083,33088,1,"SL",-0.00600654265806631,2024,2024-06-24 10:45:00,2024-06-24 12:00:00
33095,33103,-1,"SL",-0.00610000862299496,2024,2024-06-24 13:45:00,2024-06-24 15:45:00
33104,33111,1,"SL",-0.0059971108481581,2024,2024-06-24 16:00:00,2024-06-24 17:45:00
33113,33148,-1,"SL",-0.00568336218386054,2024,2024-06-24 18:15:00,2024-06-25 04:00:00
33170,33201,-1,"TP2",0.00858162948156649,2024,2024-06-25 09:30:00,2024-06-25 17:15:00
33250,33258,-1,"SL",-0.00400524842867756,2024,2024-06-26 06:30:00,2024-06-26 08:30:00
33265,33273,1,"SL",-0.00617291628373641,2024,2024-06-26 10:15:00,2024-06-26 12:15:00
33281,33286,1,"SL",-0.00668735038335491,2024,2024-06-26 14:15:00,2024-06-26 15:30:00
33288,33359,-1,"SL",-0.00004,2024,2024-06-26 16:00:00,2024-06-27 10:45:00
33361,33381,1,"SL",-0.00004,2024,2024-06-27 11:15:00,2024-06-27 16:15:00
33386,33438,-1,"SL",-0.00773725709063833,2024,2024-06-27 17:30:00,2024-06-28 07:30:00
33473,33522,1,"SL",-0.0073339397893591,2024,2024-06-28 16:15:00,2024-07-01 05:30:00
33522,33540,-1,"SL",-0.00544710128619483,2024,2024-07-01 05:30:00,2024-07-01 10:00:00
33540,33564,1,"SL",-0.00004,2024,2024-07-01 10:00:00,2024-07-01 16:00:00
33613,33629,1,"SL",-0.00388603765683548,2024,2024-07-02 05:15:00,2024-07-02 09:15:00
33629,33635,-1,"SL",-0.00503001736990143,2024,2024-07-02 09:15:00,2024-07-02 10:45:00
33636,33661,1,"SL",-0.00004,2024,2024-07-02 11:00:00,2024-07-02 17:15:00
33679,33703,-1,"SL",-0.00004,2024,2024-07-02 21:45:00,2024-07-03 04:45:00
33710,33719,1,"TP2",0.00572089048901153,2024,2024-07-03 06:30:00,2024-07-03 08:45:00
33740,33744,1,"SL",-0.00004,2024,2024-07-03 14:00:00,2024-07-03 15:00:00
33788,33795,1,"SL",-0.0026213990957629,2024,2024-07-04 03:00:00,2024-07-04 04:45:00
33819,33843,1,"Trail_SL",0.00535022838324175,2024,2024-07-04 10:45:00,2024-07-04 16:45:00
33868,33880,1,"SL",-0.00350343314702552,2024,2024-07-05 02:30:00,2024-07-05 05:30:00
33887,33891,1,"TP2",0.00626959365456847,2024,2024-07-05 07:15:00,2024-07-05 08:15:00
33942,33962,1,"SL",-0.00723006200162396,2024,2024-07-05 21:00:00,2024-07-08 03:00:00
33966,33987,-1,"Trail_SL",0.00476830060673789,2024,2024-07-08 04:00:00,2024-07-08 09:15:00
33999,34021,1,"SL",-0.00661888975511521,2024,2024-07-08 12:15:00,2024-07-08 17:45:00
34021,34054,-1,"SL",-0.00004,2024,2024-07-08 17:45:00,2024-07-09 03:00:00
34069,34079,1,"SL",-0.00004,2024,2024-07-09 06:45:00,2024-07-09 09:15:00
