Strategy,Instrument,Symbol,Params,Param_period,Param_lower,Param_upper,Param_exit_mid,Param_atr_period,Param_sl_atr_mult,Param_tp_atr_mult,Cost_bps_side,Execution,Bars_per_Year,Bars_IS,Bars_OS,IS_Sharpe,IS_Sortino,IS_ProfitFactor,IS_Trades,OS_Sharpe,OS_Sortino,OS_Calmar,OS_CAGR,OS_MaxDD,OS_TotalReturn,OS_WinRate,OS_ProfitFactor,OS_Trades,OS_Exposure,Worst_Year_Ret,Yearly_Breakdown,Error,F1_OS_MaxDD_above_neg15,F2_OS_PF_gt_1.2,F3_OS_Sortino_gt_1.0,F4_OS_Calmar_gt_0.5,F5_IS_PF_gt_1.0,F6_OS_WinRate_band,F7_AllYearsProfitable,Active_Filters,PASSED_ALL,Param_entry_z,Param_exit_z,Param_ema_period,Param_mult,Param_cmo_period,Param_cmo_threshold,Param_vhf_period,Param_vhf_threshold,Param_stc_fast,Param_stc_slow,Param_stc_cycle,Param_stc_entry_long,Param_stc_entry_short,Param_lookback,Param_exit_n,Param_tenkan_n,Param_kijun_n,Param_senkou_b_n,Param_displacement,Param_cloud_filter,Param_fast,Param_slow,Param_min_session_bar,Param_flat_overnight,Param_signal,Param_trend_len,Param_session_start_h,Param_session_end_h,Param_or_bars,Param_last_entry_h,Param_bb_mult,Param_kc_mult,Param_ema_len,Param_rsi_len,Param_rsi_buy,Param_rsi_sell,Param_prev_close_h,Param_sess_start_h,Param_sess_start_m,Param_exit_h,Param_exit_m,Param_gap_thresh,Param_direction,Param_st_period,Param_st_mult,Param_or_candles,Param_gap_atr_mult,Param_atr_n,Param_adx_filter,Param_vol_lookback,Param_vol_threshold,Param_kc_length,Param_ma_fast_len,Param_ma_slow_len,Param_min_range,Param_breakout_window,Param_min_kc_dist_pct,Param_rsi_length,Param_div_lookback,Param_max_dtd_pct,Param_threshold,Param_exit_level
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=200, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=4.0",,,,,14,1.5,4.0,4.01,next_open,72576,171774,73618,-5.746,-2.424,0.71,1583,-2.469,-1.071,-0.867,-0.422,-0.4866,-0.4265,0.2706,0.846,643,0.16,-0.4641,2023:-40.0% 2024:-46.4% 2025:-42.8% 2026:-27.2%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,20.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=200, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=2.0",,,,,14,2.0,2.0,4.01,next_open,72576,171774,73618,-6.61,-2.436,0.693,1583,-2.489,-0.925,-0.885,-0.3686,-0.4166,-0.3727,0.4961,0.875,643,0.115,-0.4818,2023:-36.5% 2024:-48.2% 2025:-43.6% 2026:-19.3%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,20.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=200, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=3.0",,,,,14,2.0,3.0,4.01,next_open,72576,171774,73618,-5.882,-2.511,0.707,1583,-2.285,-1.002,-0.875,-0.3979,-0.4546,-0.4022,0.3904,0.868,643,0.165,-0.4676,2023:-37.7% 2024:-46.8% 2025:-45.2% 2026:-27.2%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,20.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=200, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=4.0",,,,,14,2.0,4.0,4.01,next_open,72576,171774,73618,-5.443,-2.568,0.718,1583,-2.159,-1.04,-0.83,-0.4144,-0.4991,-0.4189,0.3328,0.865,643,0.204,-0.4886,2023:-37.6% 2024:-48.9% 2025:-42.1% 2026:-31.8%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,20.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=200, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,171774,73618,-6.567,-2.593,0.677,1583,-2.924,-1.16,-0.947,-0.4371,-0.4614,-0.4417,0.5257,0.823,643,0.139,-0.4899,2023:-38.0% 2024:-49.0% 2025:-48.0% 2026:-25.7%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,20.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=200, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,171774,73618,-5.523,-2.533,0.719,1583,-2.389,-1.122,-0.937,-0.4345,-0.4638,-0.4392,0.423,0.85,643,0.198,-0.4695,2023:-38.4% 2024:-45.0% 2025:-47.0% 2026:-31.1%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,20.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=200, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=4.0",,,,,14,2.5,4.0,4.01,next_open,72576,171774,73618,-5.159,-2.623,0.727,1583,-2.552,-1.315,-0.892,-0.4948,-0.5547,-0.4997,0.3546,0.819,643,0.244,-0.4689,2023:-40.1% 2024:-46.9% 2025:-43.3% 2026:-41.4%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,20.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,171774,73618,-14.78,-7.971,0.639,5716,-9.127,-4.974,-0.995,-0.9176,-0.9219,-0.9205,0.3757,0.693,2465,0.249,-0.8843,2023:-84.2% 2024:-86.0% 2025:-88.4% 2026:-68.4%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,171774,73618,-13.395,-8.111,0.63,5716,-7.238,-4.408,-0.993,-0.8933,-0.8998,-0.8966,0.3221,0.749,2465,0.319,-0.8906,2023:-84.5% 2024:-87.4% 2025:-89.1% 2026:-60.0%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=4.0",,,,,10,1.5,4.0,4.01,next_open,72576,171774,73618,-12.719,-8.303,0.614,5716,-6.456,-4.247,-0.993,-0.8863,-0.8928,-0.8897,0.2905,0.763,2465,0.378,-0.8918,2023:-85.7% 2024:-88.6% 2025:-89.2% 2026:-57.6%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=10, sl_atr_mult=2.0, tp_atr_mult=2.0",,,,,10,2.0,2.0,4.01,next_open,72576,171774,73618,-13.448,-7.79,0.646,5716,-7.881,-4.69,-0.995,-0.909,-0.9132,-0.9121,0.426,0.721,2465,0.311,-0.8856,2023:-84.0% 2024:-85.6% 2025:-88.6% 2026:-65.1%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=10, sl_atr_mult=2.0, tp_atr_mult=3.0",,,,,10,2.0,3.0,4.01,next_open,72576,171774,73618,-12.183,-7.924,0.642,5716,-6.153,-4.098,-0.993,-0.8784,-0.885,-0.882,0.3684,0.777,2465,0.394,-0.8909,2023:-84.2% 2024:-86.8% 2025:-89.1% 2026:-54.9%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=10, sl_atr_mult=2.0, tp_atr_mult=4.0",,,,,10,2.0,4.0,4.01,next_open,72576,171774,73618,-11.547,-8.1,0.63,5716,-5.481,-3.926,-0.993,-0.8681,-0.8746,-0.8719,0.3347,0.791,2465,0.461,-0.8888,2023:-85.6% 2024:-88.2% 2025:-88.9% 2026:-50.6%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,171774,73618,-12.63,-7.705,0.647,5716,-7.563,-4.602,-0.993,-0.9207,-0.9268,-0.9236,0.4517,0.71,2466,0.355,-0.8795,2023:-84.9% 2024:-85.4% 2025:-87.9% 2026:-69.7%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,171774,73618,-11.342,-7.752,0.651,5716,-5.713,-3.893,-0.988,-0.8813,-0.8919,-0.8849,0.3954,0.78,2466,0.446,-0.8707,2023:-84.8% 2024:-86.3% 2025:-87.1% 2026:-60.4%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=4.0",,,,,10,2.5,4.0,4.01,next_open,72576,171774,73618,-10.792,-7.943,0.64,5716,-5.075,-3.729,-0.986,-0.8697,-0.8819,-0.8734,0.3593,0.796,2466,0.519,-0.8768,2023:-86.1% 2024:-87.7% 2025:-86.9% 2026:-56.6%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,171774,73618,-15.085,-8.148,0.636,5716,-8.757,-4.808,-0.994,-0.9053,-0.9106,-0.9085,0.3757,0.713,2465,0.249,-0.8821,2023:-84.1% 2024:-86.1% 2025:-88.2% 2026:-64.4%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,171774,73618,-13.63,-8.249,0.627,5716,-7.182,-4.392,-0.992,-0.8868,-0.8936,-0.8903,0.3209,0.757,2465,0.318,-0.8912,2023:-84.9% 2024:-87.1% 2025:-89.1% 2026:-57.5%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=4.0",,,,,14,1.5,4.0,4.01,next_open,72576,171774,73618,-13.04,-8.48,0.609,5716,-6.282,-4.157,-0.992,-0.881,-0.8878,-0.8846,0.2897,0.769,2465,0.38,-0.8958,2023:-86.4% 2024:-88.0% 2025:-89.6% 2026:-54.5%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=2.0",,,,,14,2.0,2.0,4.01,next_open,72576,171774,73618,-13.443,-7.813,0.649,5716,-8.378,-4.882,-0.995,-0.9193,-0.9241,-0.9222,0.4211,0.703,2465,0.309,-0.883,2023:-83.3% 2024:-86.1% 2025:-88.3% 2026:-68.7%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=3.0",,,,,14,2.0,3.0,4.01,next_open,72576,171774,73618,-12.209,-7.942,0.644,5716,-6.877,-4.487,-0.994,-0.902,-0.9076,-0.9052,0.3635,0.747,2465,0.39,-0.8904,2023:-84.2% 2024:-87.0% 2025:-89.0% 2026:-62.3%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=4.0",,,,,14,2.0,4.0,4.01,next_open,72576,171774,73618,-11.755,-8.214,0.627,5716,-5.998,-4.238,-0.994,-0.8929,-0.8985,-0.8963,0.3306,0.763,2465,0.462,-0.8933,2023:-86.0% 2024:-88.0% 2025:-89.3% 2026:-58.7%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,171774,73618,-12.827,-7.806,0.645,5716,-7.452,-4.504,-0.992,-0.9151,-0.9221,-0.9181,0.4497,0.718,2466,0.351,-0.8786,2023:-84.5% 2024:-85.9% 2025:-87.9% 2026:-67.9%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,171774,73618,-11.684,-7.943,0.642,5716,-5.924,-4.006,-0.989,-0.8872,-0.897,-0.8907,0.3942,0.772,2466,0.441,-0.8798,2023:-85.0% 2024:-87.1% 2025:-88.0% 2026:-60.1%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=40, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=4.0",,,,,14,2.5,4.0,4.01,next_open,72576,171774,73618,-11.329,-8.276,0.624,5716,-5.23,-3.829,-0.987,-0.8787,-0.8901,-0.8823,0.3581,0.786,2466,0.518,-0.8851,2023:-86.9% 2024:-88.2% 2025:-88.5% 2026:-56.7%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,171774,73618,-12.731,-5.972,0.629,3992,-6.309,-3.033,-0.989,-0.7899,-0.7987,-0.7945,0.4039,0.776,1753,0.193,-0.7832,2023:-74.8% 2024:-77.1% 2025:-78.3% 2026:-53.2%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,171774,73618,-10.991,-5.96,0.657,3992,-5.202,-2.893,-0.982,-0.7695,-0.7838,-0.7743,0.332,0.811,1753,0.267,-0.7975,2023:-72.8% 2024:-77.8% 2025:-79.8% 2026:-46.1%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=4.0",,,,,10,1.5,4.0,4.01,next_open,72576,171774,73618,-10.543,-6.205,0.634,3992,-4.157,-2.508,-0.967,-0.7326,-0.7577,-0.7376,0.2955,0.847,1753,0.323,-0.8105,2023:-74.3% 2024:-81.0% 2025:-79.9% 2026:-38.2%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=10, sl_atr_mult=2.0, tp_atr_mult=2.0",,,,,10,2.0,2.0,4.01,next_open,72576,171774,73618,-12.407,-6.317,0.612,3992,-5.394,-2.858,-0.989,-0.7685,-0.7769,-0.7733,0.4512,0.805,1753,0.245,-0.7893,2023:-78.0% 2024:-78.9% 2025:-77.3% 2026:-51.7%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=10, sl_atr_mult=2.0, tp_atr_mult=3.0",,,,,10,2.0,3.0,4.01,next_open,72576,171774,73618,-10.658,-6.291,0.645,3992,-4.512,-2.757,-0.986,-0.7609,-0.7717,-0.7658,0.3736,0.824,1753,0.335,-0.7955,2023:-75.8% 2024:-79.5% 2025:-78.2% 2026:-49.5%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=10, sl_atr_mult=2.0, tp_atr_mult=4.0",,,,,10,2.0,4.0,4.01,next_open,72576,171774,73618,-10.224,-6.542,0.627,3992,-3.629,-2.396,-0.971,-0.7214,-0.743,-0.7264,0.3354,0.857,1753,0.4,-0.8252,2023:-76.6% 2024:-82.5% 2025:-78.2% 2026:-42.9%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,171774,73618,-10.924,-5.978,0.642,3992,-4.758,-2.703,-0.981,-0.7549,-0.7697,-0.7598,0.4894,0.82,1753,0.287,-0.7823,2023:-77.0% 2024:-78.2% 2025:-75.0% 2026:-48.1%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,171774,73618,-9.439,-5.963,0.671,3992,-4.081,-2.658,-0.974,-0.7535,-0.7736,-0.7584,0.4079,0.832,1753,0.391,-0.791,2023:-74.2% 2024:-79.1% 2025:-76.0% 2026:-48.1%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=4.0",,,,,10,2.5,4.0,4.01,next_open,72576,171774,73618,-9.141,-6.244,0.653,3992,-3.002,-2.114,-0.948,-0.6789,-0.7161,-0.684,0.3679,0.882,1753,0.463,-0.8224,2023:-75.8% 2024:-82.2% 2025:-74.9% 2026:-36.1%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,171774,73618,-13.036,-6.094,0.624,3992,-6.752,-3.212,-0.99,-0.8069,-0.8153,-0.8114,0.4022,0.755,1753,0.193,-0.7939,2023:-73.7% 2024:-78.2% 2025:-79.4% 2026:-55.0%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,171774,73618,-11.285,-6.111,0.65,3992,-5.316,-2.938,-0.98,-0.7734,-0.7892,-0.7782,0.3326,0.806,1753,0.265,-0.802,2023:-73.2% 2024:-77.8% 2025:-80.2% 2026:-47.3%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=4.0",,,,,14,1.5,4.0,4.01,next_open,72576,171774,73618,-10.709,-6.295,0.632,3992,-4.493,-2.696,-0.976,-0.7555,-0.7738,-0.7604,0.2921,0.828,1753,0.32,-0.8143,2023:-73.1% 2024:-81.4% 2025:-80.4% 2026:-43.3%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=2.0",,,,,14,2.0,2.0,4.01,next_open,72576,171774,73618,-12.315,-6.274,0.618,3992,-5.552,-2.924,-0.989,-0.7723,-0.7806,-0.7771,0.4518,0.798,1753,0.245,-0.7908,2023:-76.7% 2024:-79.1% 2025:-77.0% 2026:-51.9%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=3.0",,,,,14,2.0,3.0,4.01,next_open,72576,171774,73618,-10.879,-6.41,0.638,3992,-4.304,-2.63,-0.977,-0.7405,-0.7575,-0.7454,0.3759,0.838,1753,0.334,-0.7971,2023:-76.4% 2024:-79.7% 2025:-79.0% 2026:-43.0%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=4.0",,,,,14,2.0,4.0,4.01,next_open,72576,171774,73618,-10.3,-6.567,0.628,3992,-3.713,-2.453,-0.974,-0.7261,-0.7451,-0.7312,0.3331,0.854,1753,0.399,-0.8256,2023:-76.0% 2024:-82.6% 2025:-79.0% 2026:-41.4%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,171774,73618,-11.105,-6.049,0.639,3992,-4.906,-2.764,-0.982,-0.7614,-0.7752,-0.7662,0.49,0.812,1753,0.285,-0.7795,2023:-77.1% 2024:-77.9% 2025:-75.4% 2026:-49.0%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=30, slow=50, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,171774,73618,-9.812,-6.163,0.66,3992,-3.853,-2.51,-0.97,-0.7309,-0.7537,-0.7359,0.4102,0.846,1753,0.388,-0.7835,2023:-76.4% 2024:-78.4% 2025:-77.0% 2026:-42.4%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,30.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
