Strategy,Instrument,Symbol,Params,Param_period,Param_lower,Param_upper,Param_exit_mid,Param_atr_period,Param_sl_atr_mult,Param_tp_atr_mult,Cost_bps_side,Execution,Bars_per_Year,Bars_IS,Bars_OS,IS_Sharpe,IS_Sortino,IS_ProfitFactor,IS_Trades,OS_Sharpe,OS_Sortino,OS_Calmar,OS_CAGR,OS_MaxDD,OS_TotalReturn,OS_WinRate,OS_ProfitFactor,OS_Trades,OS_Exposure,Worst_Year_Ret,Yearly_Breakdown,Error,F1_OS_MaxDD_above_neg15,F2_OS_PF_gt_1.2,F3_OS_Sortino_gt_1.0,F4_OS_Calmar_gt_0.5,F5_IS_PF_gt_1.0,F6_OS_WinRate_band,F7_AllYearsProfitable,Active_Filters,PASSED_ALL,Param_entry_z,Param_exit_z,Param_ema_period,Param_mult,Param_threshold,Param_exit_level,Param_cmo_period,Param_cmo_threshold,Param_vhf_period,Param_vhf_threshold,Param_stc_fast,Param_stc_slow,Param_stc_cycle,Param_stc_entry_long,Param_stc_entry_short,Param_lookback,Param_exit_n,Param_tenkan_n,Param_kijun_n,Param_senkou_b_n,Param_displacement,Param_cloud_filter,Param_min_session_bar,Param_flat_overnight,Param_fast,Param_slow,Param_st_period,Param_st_mult,Param_bb_mult,Param_kc_mult,Param_signal,Param_trend_len,Param_session_start_h,Param_session_end_h,Param_or_bars,Param_last_entry_h,Param_ema_len,Param_rsi_len,Param_rsi_buy,Param_rsi_sell,Param_prev_close_h,Param_sess_start_h,Param_sess_start_m,Param_exit_h,Param_exit_m,Param_gap_thresh,Param_direction,Param_or_candles,Param_gap_atr_mult,Param_atr_n,Param_adx_filter,Param_vol_lookback,Param_vol_threshold,Param_kc_length,Param_ma_fast_len,Param_ma_slow_len,Param_min_range,Param_breakout_window,Param_min_kc_dist_pct,Param_rsi_length,Param_div_lookback,Param_max_dtd_pct
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=30, entry_z=2.5, exit_z=0.0, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",30.0,,,,14,2.5,2.0,0.22,next_open,72576,99188,42510,-1.527,-0.657,0.923,1664,0.418,0.177,0.687,0.0509,-0.0741,0.0295,0.5962,1.052,733,0.17,-0.1268,2024:-1.5% 2025:-12.7% 2026:+3.2%,,True,False,False,True,False,True,False,"F1,F2,F5,F6",False,2.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=30, entry_z=2.5, exit_z=0.0, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",30.0,,,,14,2.5,3.0,0.22,next_open,72576,99188,42510,-1.478,-0.673,0.925,1664,-0.267,-0.12,-0.369,-0.0336,-0.0912,-0.0198,0.5675,0.996,733,0.198,-0.1197,2024:-2.1% 2025:-12.0% 2026:-2.2%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=30, entry_z=2.5, exit_z=0.5, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",30.0,,,,10,1.5,2.0,0.22,next_open,72576,99188,42510,-1.294,-0.481,0.948,1781,-0.241,-0.088,-0.199,-0.0239,-0.12,-0.0141,0.5131,1.006,766,0.114,-0.1222,2024:-2.6% 2025:-12.2% 2026:+3.8%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=30, entry_z=2.5, exit_z=0.5, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",30.0,,,,10,1.5,3.0,0.22,next_open,72576,99188,42510,-1.309,-0.496,0.946,1781,-0.745,-0.279,-0.588,-0.0735,-0.1251,-0.0437,0.4974,0.967,766,0.123,-0.1364,2024:-2.1% 2025:-13.6% 2026:+1.4%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=30, entry_z=2.5, exit_z=0.5, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",30.0,,,,10,2.5,2.0,0.22,next_open,72576,99188,42510,-1.276,-0.535,0.94,1781,-0.68,-0.278,-0.584,-0.0776,-0.1329,-0.0462,0.6162,0.967,766,0.159,-0.1427,2024:-1.1% 2025:-14.3% 2026:-0.6%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=30, entry_z=2.5, exit_z=0.5, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",30.0,,,,10,2.5,3.0,0.22,next_open,72576,99188,42510,-1.333,-0.569,0.936,1781,-1.113,-0.466,-0.922,-0.1263,-0.137,-0.076,0.6031,0.934,766,0.169,-0.1592,2024:-0.7% 2025:-15.9% 2026:-3.1%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=30, entry_z=2.5, exit_z=0.5, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",30.0,,,,14,1.5,2.0,0.22,next_open,72576,99188,42510,-1.287,-0.469,0.951,1781,0.451,0.167,0.386,0.0433,-0.1121,0.0251,0.5039,1.061,766,0.108,-0.1339,2024:-2.3% 2025:-13.4% 2026:+9.5%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=30, entry_z=2.5, exit_z=0.5, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",30.0,,,,14,1.5,3.0,0.22,next_open,72576,99188,42510,-1.359,-0.509,0.945,1781,-0.768,-0.288,-0.578,-0.0731,-0.1265,-0.0435,0.4817,0.967,766,0.118,-0.1511,2024:-2.8% 2025:-15.1% 2026:+3.8%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=30, entry_z=2.5, exit_z=0.5, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",30.0,,,,14,2.5,2.0,0.22,next_open,72576,99188,42510,-1.377,-0.565,0.936,1781,-0.066,-0.026,-0.076,-0.0075,-0.0979,-0.0044,0.6123,1.015,766,0.151,-0.1491,2024:-0.9% 2025:-14.9% 2026:+3.8%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=30, entry_z=2.5, exit_z=0.5, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",30.0,,,,14,2.5,3.0,0.22,next_open,72576,99188,42510,-1.38,-0.581,0.934,1781,-1.015,-0.419,-0.877,-0.1143,-0.1303,-0.0686,0.5966,0.942,766,0.164,-0.1557,2024:-1.3% 2025:-15.6% 2026:-2.2%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.0, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",50.0,,,,10,1.5,2.0,0.22,next_open,72576,99188,42510,-2.754,-1.264,0.881,2367,-0.628,-0.29,-0.53,-0.0676,-0.1276,-0.0402,0.4732,0.983,1027,0.189,-0.131,2024:-12.7% 2025:-13.1% 2026:-1.9%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.0, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",50.0,,,,10,1.5,3.0,0.22,next_open,72576,99188,42510,-2.609,-1.265,0.886,2367,-1.318,-0.625,-1.122,-0.1486,-0.1324,-0.0899,0.4518,0.935,1027,0.209,-0.1346,2024:-11.4% 2025:-13.5% 2026:-7.9%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.0, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",50.0,,,,10,2.5,2.0,0.22,next_open,72576,99188,42510,-2.521,-1.363,0.886,2367,-1.028,-0.551,-0.779,-0.1264,-0.1622,-0.0761,0.5959,0.954,1027,0.278,-0.1891,2024:-10.5% 2025:-18.9% 2026:-4.2%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.0, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",50.0,,,,10,2.5,3.0,0.22,next_open,72576,99188,42510,-2.361,-1.342,0.895,2367,-1.652,-0.917,-1.175,-0.2103,-0.1789,-0.1292,0.5774,0.913,1027,0.307,-0.1869,2024:-9.1% 2025:-18.7% 2026:-10.8%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.0, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",50.0,,,,14,1.5,2.0,0.22,next_open,72576,99188,42510,-2.581,-1.17,0.892,2367,-0.038,-0.017,-0.039,-0.004,-0.1021,-0.0024,0.4732,1.022,1027,0.181,-0.1321,2024:-13.2% 2025:-10.0% 2026:+1.4%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.0, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",50.0,,,,14,1.5,3.0,0.22,next_open,72576,99188,42510,-2.568,-1.228,0.89,2367,-1.257,-0.593,-1.123,-0.1416,-0.126,-0.0855,0.445,0.939,1027,0.205,-0.1283,2024:-12.8% 2025:-11.7% 2026:-6.7%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.0, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",50.0,,,,14,2.5,2.0,0.22,next_open,72576,99188,42510,-2.401,-1.284,0.894,2367,-0.611,-0.324,-0.594,-0.0747,-0.1258,-0.0444,0.592,0.98,1027,0.265,-0.1885,2024:-9.4% 2025:-18.8% 2026:-0.0%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.0, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",50.0,,,,14,2.5,3.0,0.22,next_open,72576,99188,42510,-2.531,-1.422,0.887,2367,-1.786,-0.98,-1.242,-0.2233,-0.1797,-0.1376,0.5657,0.905,1027,0.299,-0.2061,2024:-10.3% 2025:-20.6% 2026:-9.4%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.5, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",50.0,,,,10,1.5,2.0,0.22,next_open,72576,99188,42510,-3.06,-1.452,0.882,2912,-1.104,-0.523,-0.741,-0.1217,-0.1643,-0.0732,0.5155,0.961,1261,0.196,-0.1799,2024:-13.9% 2025:-18.0% 2026:-2.0%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.5, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",50.0,,,,10,1.5,3.0,0.22,next_open,72576,99188,42510,-3.07,-1.478,0.881,2912,-1.051,-0.503,-0.756,-0.1173,-0.1552,-0.0705,0.5107,0.964,1261,0.202,-0.1751,2024:-13.5% 2025:-17.5% 2026:-3.3%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.5, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",50.0,,,,10,2.5,2.0,0.22,next_open,72576,99188,42510,-2.974,-1.631,0.876,2912,-0.895,-0.49,-0.649,-0.1155,-0.1781,-0.0694,0.6384,0.968,1261,0.277,-0.2528,2024:-12.0% 2025:-25.3% 2026:+0.5%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.5, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",50.0,,,,10,2.5,3.0,0.22,next_open,72576,99188,42510,-3.005,-1.671,0.875,2912,-0.771,-0.426,-0.609,-0.1012,-0.1664,-0.0606,0.6368,0.975,1261,0.284,-0.247,2024:-12.1% 2025:-24.7% 2026:-0.2%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.5, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",50.0,,,,14,1.5,2.0,0.22,next_open,72576,99188,42510,-2.921,-1.374,0.891,2912,-0.479,-0.226,-0.383,-0.053,-0.1384,-0.0314,0.5139,0.998,1261,0.189,-0.1504,2024:-14.2% 2025:-15.0% 2026:+1.3%,,True,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.5, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",50.0,,,,14,1.5,3.0,0.22,next_open,72576,99188,42510,-2.956,-1.416,0.887,2912,-1.056,-0.502,-0.725,-0.1171,-0.1614,-0.0703,0.5044,0.964,1261,0.198,-0.1617,2024:-14.2% 2025:-16.2% 2026:-2.5%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.5, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",50.0,,,,14,2.5,2.0,0.22,next_open,72576,99188,42510,-2.889,-1.572,0.883,2912,-0.349,-0.19,-0.3,-0.0455,-0.1519,-0.0269,0.6328,1.001,1261,0.265,-0.2418,2024:-11.3% 2025:-24.2% 2026:+4.6%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=1.5, exit_z=0.5, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",50.0,,,,14,2.5,3.0,0.22,next_open,72576,99188,42510,-3.081,-1.704,0.873,2912,-0.789,-0.432,-0.629,-0.1028,-0.1635,-0.0616,0.6273,0.974,1261,0.277,-0.2539,2024:-12.2% 2025:-25.4% 2026:+0.6%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,1.5,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.0, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",50.0,,,,10,1.5,2.0,0.22,next_open,72576,99188,42510,-1.826,-0.749,0.914,1809,-2.295,-0.916,-1.007,-0.1988,-0.1974,-0.1218,0.4303,0.864,746,0.14,-0.1646,2024:-8.4% 2025:-16.5% 2026:-2.1%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.0, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",50.0,,,,10,1.5,3.0,0.22,next_open,72576,99188,42510,-1.47,-0.651,0.934,1809,-3.482,-1.452,-1.265,-0.3163,-0.2501,-0.1997,0.3968,0.775,746,0.162,-0.1783,2024:-5.6% 2025:-17.8% 2026:-10.0%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.0, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",50.0,,,,10,2.5,2.0,0.22,next_open,72576,99188,42510,-1.604,-0.788,0.921,1809,-2.242,-1.066,-1.056,-0.2337,-0.2212,-0.1444,0.559,0.862,746,0.218,-0.1809,2024:-8.4% 2025:-18.1% 2026:-4.0%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.0, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",50.0,,,,10,2.5,3.0,0.22,next_open,72576,99188,42510,-1.216,-0.644,0.944,1809,-3.043,-1.526,-1.295,-0.3313,-0.2558,-0.21,0.5322,0.803,746,0.25,-0.1801,2024:-5.3% 2025:-18.0% 2026:-11.4%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.0, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",50.0,,,,14,1.5,2.0,0.22,next_open,72576,99188,42510,-1.588,-0.638,0.931,1809,-1.833,-0.72,-0.846,-0.155,-0.1833,-0.094,0.429,0.896,746,0.13,-0.1518,2024:-7.4% 2025:-15.2% 2026:+1.1%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.0, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",50.0,,,,14,1.5,3.0,0.22,next_open,72576,99188,42510,-1.359,-0.59,0.943,1809,-3.427,-1.412,-1.287,-0.31,-0.241,-0.1954,0.3861,0.775,746,0.157,-0.1723,2024:-5.6% 2025:-17.2% 2026:-8.8%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.0, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",50.0,,,,14,2.5,2.0,0.22,next_open,72576,99188,42510,-1.547,-0.741,0.927,1809,-1.726,-0.804,-0.939,-0.1775,-0.1891,-0.1081,0.5576,0.897,746,0.203,-0.1808,2024:-6.9% 2025:-18.1% 2026:-0.1%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.0, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",50.0,,,,14,2.5,3.0,0.22,next_open,72576,99188,42510,-1.428,-0.742,0.933,1809,-2.996,-1.481,-1.302,-0.3229,-0.248,-0.2042,0.5214,0.803,746,0.241,-0.1947,2024:-6.2% 2025:-19.5% 2026:-10.0%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.5, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",50.0,,,,10,1.5,2.0,0.22,next_open,72576,99188,42510,-1.869,-0.784,0.92,2065,-2.112,-0.866,-0.945,-0.2003,-0.212,-0.1227,0.4573,0.881,855,0.143,-0.2167,2024:-6.8% 2025:-21.7% 2026:+1.8%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.5, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",50.0,,,,10,1.5,3.0,0.22,next_open,72576,99188,42510,-1.812,-0.787,0.922,2065,-2.156,-0.903,-0.999,-0.207,-0.2071,-0.127,0.448,0.879,855,0.152,-0.2138,2024:-6.9% 2025:-21.4% 2026:+1.0%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.5, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",50.0,,,,10,2.5,2.0,0.22,next_open,72576,99188,42510,-2.016,-0.987,0.903,2065,-1.56,-0.751,-0.815,-0.1783,-0.2188,-0.1087,0.5836,0.91,855,0.214,-0.2393,2024:-8.9% 2025:-23.9% 2026:+3.4%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.5, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",50.0,,,,10,2.5,3.0,0.22,next_open,72576,99188,42510,-1.829,-0.928,0.914,2065,-1.477,-0.725,-0.806,-0.1725,-0.214,-0.1049,0.5789,0.916,855,0.224,-0.2293,2024:-8.3% 2025:-22.9% 2026:+3.3%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.5, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",50.0,,,,14,1.5,2.0,0.22,next_open,72576,99188,42510,-1.701,-0.703,0.932,2065,-1.572,-0.635,-0.772,-0.1475,-0.191,-0.0892,0.4561,0.917,855,0.135,-0.2032,2024:-5.8% 2025:-20.3% 2026:+4.9%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.5, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",50.0,,,,14,1.5,3.0,0.22,next_open,72576,99188,42510,-1.702,-0.732,0.93,2065,-1.96,-0.812,-0.92,-0.1886,-0.205,-0.1152,0.4386,0.891,855,0.147,-0.2079,2024:-6.1% 2025:-20.8% 2026:+2.2%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Bollinger_ZScore_MR,GOLD_MINUTE_5,GOLD,"period=50, entry_z=2.0, exit_z=0.5, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",50.0,,,,14,2.5,2.0,0.22,next_open,72576,99188,42510,-1.876,-0.903,0.914,2065,-1.214,-0.575,-0.725,-0.1366,-0.1885,-0.0824,0.5789,0.935,855,0.202,-0.2401,2024:-7.1% 2025:-24.0% 2026:+7.0%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,2.0,0.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
