datetime,open,high,low,close,label,barrier_touched,bars_to_exit,log_return,pred_prob_long,pred_prob_short,signal,signal_long,signal_short,log_return_calculated,pnl,trade_direction,label_return_for_trade,label_direction,is_aligned,label_profitable,signal_profitable,aligned_and_profitable
2025-01-06T12:15:00Z,2636.32,2645.05,2636.32,2644.8,0,vertical,6,0.000192812626421711,0.748590528964996,0.745078921318054,1,1,1,-0.000631627141630452,-0.000631627141630452,Long,0.000192812626421711,0,FALSE,TRUE,FALSE,FALSE
2025-01-06T13:45:00Z,2644.67,2647.8,2642.59,2645.31,-1,lower,3,-0.0024732854828248,0.519105553627014,0.410711020231247,1,1,0,-0.00192601369151566,-0.00192601369151566,Long,-0.0024732854828248,-1,FALSE,FALSE,FALSE,FALSE
2025-01-06T14:30:00Z,2642.21,2642.45,2624.24,2624.72,1,upper,6,0.00387728890171318,0.258217394351959,0.546026587486267,-1,0,1,0.00588423576157143,-0.00588423576157143,Short,-0.00387728890171318,1,FALSE,FALSE,FALSE,FALSE
2025-01-07T06:15:00Z,2639.13,2644.18,2639.13,2643.13,1,upper,3,0.0012968681274935,0.74458646774292,0.768872916698456,-1,1,1,0.000317754537295577,-0.000317754537295577,Short,-0.0012968681274935,1,FALSE,FALSE,FALSE,FALSE
2025-01-07T07:00:00Z,2644.37,2646.64,2644.05,2645.32,-1,lower,3,-0.00129656284928521,0.864722549915314,0.717939376831055,1,1,1,-0.00149810495079149,-0.00149810495079149,Long,-0.00129656284928521,-1,FALSE,FALSE,FALSE,FALSE
2025-01-07T07:45:00Z,2643.52,2643.72,2639.78,2640.21,1,upper,6,0.00154821842879006,0.785668909549713,0.598268389701843,1,1,1,0.00311610376450844,0.00311610376450844,Long,0.00154821842879006,1,TRUE,TRUE,TRUE,TRUE
2025-01-07T12:45:00Z,2646.74,2648.62,2646.34,2648.37,1,upper,4,0.00138951598709798,0.791570901870728,0.748395502567291,1,1,1,0.00222907506515497,0.00222907506515497,Long,0.00138951598709798,1,TRUE,TRUE,TRUE,TRUE
2025-01-07T13:45:00Z,2649.63,2652.63,2648.99,2651.65,1,upper,2,0.001660330516441,0.834059119224548,0.861936450004578,-1,1,1,-0.00120752453305827,0.00120752453305827,Short,-0.001660330516441,1,FALSE,FALSE,TRUE,FALSE
2025-01-08T02:00:00Z,2650.5,2650.79,2648.13,2648.84,-1,lower,6,-0.000963754179051839,0.875930070877075,0.867455542087555,1,1,1,0.00165218839332245,0.00165218839332245,Long,-0.000963754179051839,-1,FALSE,FALSE,TRUE,FALSE
2025-01-08T03:30:00Z,2647.31,2648.57,2645.89,2648.43,-1,lower,4,-0.00102171268431334,0.670396029949188,0.620863378047943,1,1,1,0.00162982617314639,0.00162982617314639,Long,-0.00102171268431334,-1,FALSE,FALSE,TRUE,FALSE
2025-01-08T06:00:00Z,2646.96,2647.37,2646.62,2647.06,1,upper,1,0.000862402910339636,0.856320738792419,0.828312754631043,1,1,1,0.00207939119726322,0.00207939119726322,Long,0.000862402910339636,1,TRUE,TRUE,TRUE,TRUE
2025-01-08T08:45:00Z,2651.79,2652.66,2651.55,2652.57,-1,lower,2,-0.00100063574197013,0.653289973735809,0.418282061815262,1,1,0,6.7856415850189e-05,6.7856415850189e-05,Long,-0.00100063574197013,-1,FALSE,FALSE,TRUE,FALSE
2025-01-08T09:15:00Z,2651.06,2652.55,2649.53,2650.49,1,upper,1,0.0011733942145965,0.519476354122162,0.463905990123749,1,1,0,0.000852309205999171,0.000852309205999171,Long,0.0011733942145965,1,TRUE,TRUE,TRUE,TRUE
2025-01-08T12:15:00Z,2651.59,2652.07,2648.63,2648.93,1,upper,6,0.00124982575699842,0.633408606052399,0.622049272060394,1,1,1,0.00521490495069132,0.00521490495069132,Long,0.00124982575699842,1,TRUE,TRUE,TRUE,TRUE
2025-01-08T13:45:00Z,2650.19,2652.36,2650.17,2651.97,1,upper,1,0.00144373950166395,0.908161401748657,0.841333508491516,1,1,1,0.00147328982817838,0.00147328982817838,Long,0.00144373950166395,1,TRUE,TRUE,TRUE,TRUE
2025-01-08T14:00:00Z,2651.9,2657.85,2651.6,2655.88,1,upper,4,0.00178892880517753,0.77607011795044,0.705416560173035,1,1,1,0.00259463995479683,0.00259463995479683,Long,0.00178892880517753,1,TRUE,TRUE,TRUE,TRUE
2025-01-08T18:15:00Z,2669.2,2669.4,2662.51,2662.78,-1,lower,1,-0.00228312478566413,0.52279543876648,0.67303067445755,-1,1,1,-0.00353639085219858,0.00353639085219858,Short,0.00228312478566413,-1,TRUE,TRUE,TRUE,TRUE
2025-01-08T18:30:00Z,2662.76,2662.82,2649.44,2653.38,0,vertical,5,-0.000162070583978584,0.591127336025238,0.73756206035614,-1,1,1,0.00314574530547288,-0.00314574530547288,Short,0.000162070583978584,0,FALSE,TRUE,FALSE,FALSE
2025-01-09T02:00:00Z,2659.89,2661.39,2657.53,2658.12,0,vertical,6,-0.000225748923007575,0.745535314083099,0.828098177909851,-1,1,1,0.00256994212546991,-0.00256994212546991,Short,0.000225748923007575,0,FALSE,TRUE,FALSE,FALSE
2025-01-09T05:15:00Z,2658.8,2658.82,2656.72,2656.76,1,upper,3,0.00116602203488762,0.594886720180512,0.734623670578003,-1,1,1,0.00187270901773835,-0.00187270901773835,Short,-0.00116602203488762,1,FALSE,FALSE,FALSE,FALSE
2025-01-09T06:00:00Z,2658.9,2660.87,2658.81,2659.67,1,upper,6,0.00122802685949187,0.659771919250488,0.73506373167038,-1,1,1,0.0053696840098422,-0.0053696840098422,Short,-0.00122802685949187,1,FALSE,FALSE,FALSE,FALSE
2025-01-09T07:30:00Z,2660.72,2664.61,2660.38,2664.04,-1,lower,6,-0.00132538781512422,0.891459584236145,0.734329462051392,1,1,1,0.0020436753508,0.0020436753508,Long,-0.00132538781512422,-1,FALSE,FALSE,TRUE,FALSE
2025-01-09T09:00:00Z,2662.12,2662.71,2660.35,2661.74,1,upper,1,0.00131414591911092,0.850896835327148,0.679484903812408,1,1,1,0.00110393108263072,0.00110393108263072,Long,0.00131414591911092,1,TRUE,TRUE,TRUE,TRUE
2025-01-09T09:15:00Z,2661.76,2665.27,2661.37,2664.68,0,vertical,6,0.000105072762985076,0.738098323345184,0.494605183601379,1,1,0,0.00334190349767421,0.00334190349767421,Long,0.000105072762985076,0,FALSE,TRUE,TRUE,FALSE
2025-01-09T12:15:00Z,2667.68,2672.43,2666.96,2670.8,0,vertical,6,0.00119368595540019,0.578499734401703,0.520852327346802,1,1,1,0.00205345409526589,0.00205345409526589,Long,0.00119368595540019,0,FALSE,TRUE,TRUE,FALSE
2025-01-09T13:45:00Z,2672.85,2675.12,2671.26,2673.99,-1,lower,6,-0.00173603875296946,0.70140278339386,0.671599388122559,1,1,1,0.00168893080782336,0.00168893080782336,Long,-0.00173603875296946,-1,FALSE,FALSE,TRUE,FALSE
2025-01-09T15:15:00Z,2672.44,2673.36,2667.29,2669.49,0,vertical,6,-0.000449625132626718,0.585996568202972,0.393621355295181,1,1,0,0.00333215838178568,0.00333215838178568,Long,-0.000449625132626718,0,FALSE,FALSE,TRUE,FALSE
2025-01-10T02:00:00Z,2670.47,2671.74,2669.44,2670.05,1,upper,5,0.000817095173978534,0.592508018016815,0.401370584964752,1,1,0,0.00312240248444114,0.00312240248444114,Long,0.000817095173978534,1,TRUE,TRUE,TRUE,TRUE
2025-01-10T04:45:00Z,2673.68,2673.97,2672.94,2673.6,0,vertical,6,0.000172037863714014,0.618372738361359,0.331156432628632,1,1,0,0.00286468401483724,0.00286468401483724,Long,0.000172037863714014,0,FALSE,TRUE,TRUE,FALSE
2025-01-10T06:15:00Z,2672.97,2674.25,2672.82,2674.06,1,upper,5,0.000804777979300825,0.92325496673584,0.909728586673737,1,1,1,0.00269264615112322,0.00269264615112322,Long,0.000804777979300825,1,TRUE,TRUE,TRUE,TRUE
2025-01-10T07:30:00Z,2675.55,2677,2675.13,2676.29,-1,lower,5,-0.000917341662886312,0.849865972995758,0.878432869911194,-1,1,1,0.000750757796361321,-0.000750757796361321,Short,0.000917341662886312,-1,TRUE,TRUE,FALSE,TRUE
2025-01-10T10:45:00Z,2678.97,2680.93,2678.31,2678.4,1,upper,2,0.00156711834516197,0.548412382602692,0.316826045513153,1,1,0,0.00107096156081024,0.00107096156081024,Long,0.00156711834516197,1,TRUE,TRUE,TRUE,TRUE
2025-01-10T12:45:00Z,2681.56,2682.49,2680.53,2681.27,-1,lower,1,-0.00128310173557126,0.560880243778229,0.54073840379715,1,1,1,-0.0011082979806254,-0.0011082979806254,Long,-0.00128310173557126,-1,FALSE,FALSE,FALSE,FALSE
2025-01-10T13:00:00Z,2681.26,2681.31,2677.66,2678.3,-1,lower,6,-0.00141144752083288,0.873450577259064,0.821292102336884,1,1,1,0.0012052622530964,0.0012052622530964,Long,-0.00141144752083288,-1,FALSE,FALSE,TRUE,FALSE
2025-01-10T14:30:00Z,2676.88,2676.91,2663.61,2675.69,1,upper,1,0.00276353118384524,0.811950385570526,0.849684774875641,-1,1,1,0.00251580911026761,-0.00251580911026761,Short,-0.00276353118384524,1,FALSE,FALSE,FALSE,FALSE
2025-01-10T14:45:00Z,2675.94,2683.58,2674.71,2682.43,1,upper,3,0.00312213011645222,0.714011609554291,0.817546546459198,-1,1,1,0.00503496527005252,-0.00503496527005252,Short,-0.00312213011645222,1,FALSE,FALSE,FALSE,FALSE
2025-01-13T02:00:00Z,2689.6,2689.9,2681.3,2681.53,1,upper,4,0.00211213928994675,0.394451975822449,0.533602058887482,-1,0,1,0.00325031607181668,-0.00325031607181668,Short,-0.00211213928994675,1,FALSE,FALSE,FALSE,FALSE
2025-01-13T07:15:00Z,2688.23,2690.94,2688.13,2690.26,-1,lower,5,-0.00138361494145645,0.861589074134827,0.665450096130371,1,1,1,-0.00707259791334133,-0.00707259791334133,Long,-0.00138361494145645,-1,FALSE,FALSE,FALSE,FALSE
2025-01-13T08:30:00Z,2688.08,2688.58,2684.65,2685.77,1,upper,5,0.00142571812775125,0.701225638389587,0.654230892658234,1,1,1,-0.00553325087434453,-0.00553325087434453,Long,0.00142571812775125,1,TRUE,TRUE,FALSE,TRUE
2025-01-13T13:00:00Z,2675.82,2677.01,2670.97,2671.3,-1,lower,2,-0.00210194106167721,0.750209987163544,0.672785758972168,1,1,1,-0.00234242613688819,-0.00234242613688819,Long,-0.00210194106167721,-1,FALSE,FALSE,FALSE,FALSE
2025-01-13T13:30:00Z,2668.79,2672.3,2664.42,2670.95,-1,lower,4,-0.00256110013296901,0.808476448059082,0.707854747772217,1,1,1,-0.00374725443223611,-0.00374725443223611,Long,-0.00256110013296901,-1,FALSE,FALSE,FALSE,FALSE
2025-01-13T14:30:00Z,2669.25,2670.1,2663.6,2665.05,1,upper,5,0.00267910681538952,0.663926303386688,0.602687656879425,1,1,1,0.00209158046743414,0.00209158046743414,Long,0.00267910681538952,1,TRUE,TRUE,TRUE,TRUE
2025-01-14T02:00:00Z,2670.35,2672.03,2670.35,2670.69,0,vertical,6,-2.24663566318511e-05,0.770491242408752,0.897689700126648,-1,1,1,0.000898240631675414,-0.000898240631675414,Short,2.24663566318511e-05,0,FALSE,TRUE,FALSE,FALSE
2025-01-14T05:00:00Z,2669.68,2669.77,2668.35,2669.39,1,upper,2,0.00118725759538864,0.689636468887329,0.55944699048996,1,1,1,-7.11798433969804e-05,-7.11798433969804e-05,Long,0.00118725759538864,1,TRUE,TRUE,FALSE,TRUE
2025-01-14T05:30:00Z,2669.72,2672.61,2669.11,2672.61,-1,lower,4,-0.0012776928899211,0.661922335624695,0.554222702980042,1,1,1,-0.00148279646583999,-0.00148279646583999,Long,-0.0012776928899211,-1,FALSE,FALSE,FALSE,FALSE
2025-01-14T06:30:00Z,2671.05,2671.39,2668.93,2669.2,0,vertical,6,4.12100005490373e-05,0.842054724693298,0.779179692268372,1,1,1,-0.000967049188714944,-0.000967049188714944,Long,4.12100005490373e-05,0,FALSE,TRUE,FALSE,FALSE
2025-01-14T08:00:00Z,2669.05,2670.78,2668.18,2669.31,1,upper,5,0.00116327217999182,0.691899061203003,0.703951478004456,-1,1,1,-0.00100825918926406,0.00100825918926406,Short,-0.00116327217999182,1,FALSE,FALSE,TRUE,FALSE
2025-01-14T09:15:00Z,2670.22,2673.64,2670.21,2673.09,-1,lower,4,-0.00146365608136587,0.794598400592804,0.465354889631271,1,1,0,-0.00242335376502982,-0.00242335376502982,Long,-0.00146365608136587,-1,FALSE,FALSE,FALSE,FALSE
2025-01-14T12:45:00Z,2666.28,2669.72,2665.88,2669.18,-1,lower,6,-0.00147926327945018,0.732250273227692,0.629019021987915,1,1,1,0.004590113168049,0.004590113168049,Long,-0.00147926327945018,-1,FALSE,FALSE,TRUE,FALSE
2025-01-14T14:15:00Z,2669.04,2669.88,2664.78,2666.62,-1,lower_first,1,-0.00175543666124176,0.957874417304993,0.955775439739227,1,1,1,-0.00115193336778299,-0.00115193336778299,Long,-0.00175543666124176,-1,FALSE,FALSE,FALSE,FALSE
2025-01-14T14:30:00Z,2666.58,2674.31,2660.68,2663.55,1,upper,6,0.00273881896634118,0.618193447589874,0.529185295104981,1,1,1,0.00799856185161265,0.00799856185161265,Long,0.00273881896634118,1,TRUE,TRUE,TRUE,TRUE
2025-01-15T07:00:00Z,2679.18,2681.86,2679.04,2681.46,0,vertical,6,0.000596511914371943,0.833978354930878,0.675835907459259,1,1,1,0.0045505785344247,0.0045505785344247,Long,0.000596511914371943,0,FALSE,TRUE,TRUE,FALSE
2025-01-15T08:30:00Z,2682.81,2684.04,2681.82,2683.06,0,vertical,6,0.000700447122527793,0.686965227127075,0.458255738019943,1,1,0,0.00240852293873018,0.00240852293873018,Long,0.000700447122527793,0,FALSE,TRUE,TRUE,FALSE
2025-01-15T13:45:00Z,2685.18,2685.96,2684.09,2684.49,1,upper,3,0.00126512174404757,0.824518978595734,0.862082183361054,-1,1,1,0.00187569137355356,-0.00187569137355356,Short,-0.00126512174404757,1,FALSE,FALSE,FALSE,FALSE
2025-01-15T14:30:00Z,2683.23,2693.4,2683.23,2686.78,1,upper,1,0.00224128221293072,0.742624878883362,0.704037845134735,1,1,1,0.00256855025640181,0.00256855025640181,Long,0.00224128221293072,1,TRUE,TRUE,TRUE,TRUE
2025-01-15T14:45:00Z,2686.86,2694.09,2685.91,2693.69,-1,lower,2,-0.00262766414440743,0.554448127746582,0.446818441152573,1,1,0,-0.00465873442072782,-0.00465873442072782,Long,-0.00262766414440743,-1,FALSE,FALSE,FALSE,FALSE
2025-01-15T15:15:00Z,2688.59,2690.12,2685.76,2689.53,-1,lower,1,-0.00288141097551876,0.523032009601593,0.677975356578827,-1,1,1,-0.00311319073940534,0.00311319073940534,Short,0.00288141097551876,-1,TRUE,TRUE,TRUE,TRUE
2025-01-16T02:00:00Z,2695.17,2699.96,2694.37,2699.06,0,vertical,6,-0.000845095531259326,0.543944776058197,0.513945937156677,1,1,1,0.00119229686761269,0.00119229686761269,Long,-0.000845095531259326,0,FALSE,FALSE,TRUE,FALSE
2025-01-16T06:30:00Z,2694.45,2695.67,2693.68,2694.58,-1,lower,2,-0.00096635499344037,0.681964159011841,0.757756471633911,-1,1,1,-0.000270950909435967,0.000270950909435967,Short,0.00096635499344037,-1,TRUE,TRUE,TRUE,TRUE
2025-01-16T07:00:00Z,2694.68,2695.53,2690.77,2691.29,1,upper,3,0.00121363934212395,0.850020706653595,0.808109700679779,1,1,1,0.00608631979507516,0.00608631979507516,Long,0.00121363934212395,1,TRUE,TRUE,TRUE,TRUE
2025-01-16T07:45:00Z,2693.13,2694.76,2692.61,2693.85,1,upper,1,0.0012577420056093,0.859948873519898,0.829494833946228,1,1,1,0.00272472156783179,0.00272472156783179,Long,0.0012577420056093,1,TRUE,TRUE,TRUE,TRUE
2025-01-16T13:15:00Z,2705.63,2706.72,2702.16,2702.28,1,upper,4,0.00176413871906849,0.840176343917847,0.758360266685486,1,1,1,0.00664998328987545,0.00664998328987545,Long,0.00176413871906849,1,TRUE,TRUE,TRUE,TRUE
2025-01-16T14:15:00Z,2706.37,2711.64,2705.51,2709.54,1,upper,2,0.00229214566849994,0.889935910701752,0.920057415962219,-1,1,1,0.00298865749553359,-0.00298865749553359,Short,-0.00229214566849994,1,FALSE,FALSE,FALSE,FALSE
2025-01-16T14:45:00Z,2714.23,2718.16,2713.48,2715.28,0,vertical,6,0.000872457458621267,0.653250396251679,0.748130917549133,-1,1,1,-0.00175826975569495,0.00175826975569495,Short,-0.000872457458621267,0,FALSE,FALSE,TRUE,FALSE
2025-01-17T02:00:00Z,2714.67,2714.76,2710.26,2710.9,1,upper,3,0.00113826283541213,0.845141470432282,0.825969159603119,1,1,1,-0.000143874010883695,-0.000143874010883695,Long,0.00113826283541213,1,TRUE,TRUE,FALSE,TRUE
2025-01-17T06:30:00Z,2713.6,2713.84,2711.73,2712.38,0,vertical,6,-0.000169607138654834,0.857315123081207,0.661828279495239,1,1,1,-0.000977479324838041,-0.000977479324838041,Long,-0.000169607138654834,0,FALSE,FALSE,FALSE,FALSE
2025-01-17T08:00:00Z,2712.56,2714.5,2711.81,2711.92,-1,lower,3,-0.00116151213926639,0.853617966175079,0.755570352077484,1,1,1,-0.00145390161960218,-0.00145390161960218,Long,-0.00116151213926639,-1,FALSE,FALSE,FALSE,FALSE
2025-01-17T08:45:00Z,2709.99,2710.61,2708.69,2710.51,-1,lower,6,-0.0012127394903714,0.817986607551575,0.68032032251358,1,1,1,0.000272974091289407,0.000272974091289407,Long,-0.0012127394903714,-1,FALSE,FALSE,TRUE,FALSE
2025-01-17T12:45:00Z,2705.66,2708.56,2704.04,2707.98,1,upper,6,0.001415808653682,0.669963181018829,0.539708912372589,1,1,1,-0.00412225227671973,-0.00412225227671973,Long,0.001415808653682,1,TRUE,TRUE,FALSE,TRUE
2025-01-17T14:15:00Z,2708.44,2712.12,2705.87,2707.83,-1,lower,5,-0.00188239006503528,0.571527421474457,0.646989166736603,-1,1,1,-0.00406685890064549,0.00406685890064549,Short,0.00188239006503528,-1,TRUE,TRUE,TRUE,TRUE
2025-01-20T04:30:00Z,2700.8,2703.5,2700.77,2703.32,0,vertical,6,0.000724771691675491,0.53429502248764,0.441518515348434,1,1,0,0.0025196468092982,0.0025196468092982,Long,0.000724771691675491,0,FALSE,TRUE,TRUE,FALSE
2025-01-20T06:00:00Z,2705.88,2706.06,2704.95,2705.28,1,upper,4,0.00115867113787005,0.521382451057434,0.439735412597656,1,1,0,-5.17519896908361e-05,-5.17519896908361e-05,Long,0.00115867113787005,1,TRUE,TRUE,FALSE,TRUE
2025-01-20T07:45:00Z,2710.15,2713.65,2709.98,2711.62,-1,lower,1,-0.00133759746397683,0.872221052646637,0.793256938457489,1,1,1,-0.00212645073741298,-0.00212645073741298,Long,-0.00133759746397683,-1,FALSE,FALSE,FALSE,FALSE
2025-01-20T14:30:00Z,2709.15,2710.42,2701.8,2704.16,1,upper,1,0.00192413865556036,0.737353086471558,0.719354689121246,1,1,1,0.000362338938761781,0.000362338938761781,Long,0.00192413865556036,1,TRUE,TRUE,TRUE,TRUE
2025-01-20T14:45:00Z,2704.25,2709.71,2702.54,2705.14,1,upper,2,0.00226447264057285,0.569941699504852,0.395256549119949,1,1,0,0.000705814126737315,0.000705814126737315,Long,0.00226447264057285,1,TRUE,TRUE,TRUE,TRUE
2025-01-21T06:30:00Z,2726.64,2727.13,2725.34,2726.55,-1,lower,6,-0.00149032041956569,0.539573431015015,0.495888113975525,1,1,0,0.000509671859363288,0.000509671859363288,Long,-0.00149032041956569,-1,FALSE,FALSE,TRUE,FALSE
2025-01-21T08:00:00Z,2724.18,2726.06,2722.46,2725.73,1,upper,2,0.00156958456957243,0.904915869235992,0.914729475975037,-1,1,1,0.000271450058524576,-0.000271450058524576,Short,-0.00156958456957243,1,FALSE,FALSE,FALSE,FALSE
2025-01-21T08:30:00Z,2727.98,2732.75,2726.87,2731.48,-1,lower,2,-0.00194207796750754,0.812227547168732,0.645995736122131,1,1,1,-0.00462355603891338,-0.00462355603891338,Long,-0.00194207796750754,-1,FALSE,FALSE,FALSE,FALSE
2025-01-21T09:00:00Z,2729.74,2729.79,2726.05,2726.47,-1,lower,4,-0.00186719843673006,0.581077992916107,0.452936172485352,1,1,0,0.0015465923085153,0.0015465923085153,Long,-0.00186719843673006,-1,FALSE,FALSE,TRUE,FALSE
2025-01-21T14:00:00Z,2726.78,2728.78,2726.57,2727.94,1,upper,5,0.00147615774770065,0.818238079547882,0.807931184768677,1,1,1,0.0075522219393353,0.0075522219393353,Long,0.00147615774770065,1,TRUE,TRUE,TRUE,TRUE
2025-01-21T15:15:00Z,2728.71,2732.32,2728.47,2730.69,1,upper,2,0.00188889743636635,0.914272546768188,0.868705451488495,1,1,1,0.00373930595199615,0.00373930595199615,Long,0.00188889743636635,1,TRUE,TRUE,TRUE,TRUE
2025-01-21T15:45:00Z,2734.08,2738.43,2733.83,2737.94,1,upper,6,0.00210851385370374,0.773583710193634,0.793599307537079,-1,1,1,0.0077458424776673,-0.0077458424776673,Short,-0.00210851385370374,1,FALSE,FALSE,FALSE,FALSE
2025-01-22T14:30:00Z,2753.57,2755.08,2750.94,2753.97,0,vertical,6,-0.000817336292183994,0.758426904678345,0.790262401103973,-1,1,1,-0.00373613256026874,0.00373613256026874,Short,0.000817336292183994,0,FALSE,TRUE,TRUE,FALSE
2025-01-22T16:00:00Z,2753.78,2754.08,2750.4,2751.72,1,upper,3,0.0023404614190904,0.507128417491913,0.427012056112289,1,1,0,9.08481401285762e-05,9.08481401285762e-05,Long,0.0023404614190904,1,TRUE,TRUE,TRUE,TRUE
2025-01-23T08:30:00Z,2752.94,2753.68,2751.65,2751.97,1,upper,3,0.000990898599957139,0.686958432197571,0.604324042797089,1,1,1,-0.000945224324830161,-0.000945224324830161,Long,0.000990898599957139,1,TRUE,TRUE,FALSE,TRUE
2025-01-23T09:15:00Z,2753.12,2754.73,2752.87,2754.13,-1,lower,4,-0.000947552233319078,0.659969210624695,0.691401481628418,-1,1,1,-0.00291259694106607,0.00291259694106607,Short,0.000947552233319078,-1,TRUE,TRUE,TRUE,TRUE
2025-01-23T10:15:00Z,2752.16,2752.53,2742.32,2743.7,1,upper,5,0.00169852123885324,0.524400889873505,0.744093418121338,-1,1,1,0.0053361764402299,-0.0053361764402299,Short,-0.00169852123885324,1,FALSE,FALSE,FALSE,FALSE
2025-01-23T13:00:00Z,2751.75,2753.25,2746.5,2749.37,-1,lower,2,-0.00188435308744756,0.917504727840424,0.84771078824997,1,1,1,-0.0011827882059262,-0.0011827882059262,Long,-0.00188435308744756,-1,FALSE,FALSE,FALSE,FALSE
2025-01-23T13:30:00Z,2745.56,2745.83,2742.04,2743.39,-1,lower,3,-0.00205637018930682,0.885504186153412,0.720251619815826,1,1,1,0.00544916893728389,0.00544916893728389,Long,-0.00205637018930682,-1,FALSE,FALSE,TRUE,FALSE
2025-01-24T02:00:00Z,2759.58,2761.96,2758.96,2761.76,-1,lower,2,-0.00113470012336333,0.83330625295639,0.762148857116699,1,1,1,0.00404718406268586,0.00404718406268586,Long,-0.00113470012336333,-1,FALSE,FALSE,TRUE,FALSE
2025-01-24T08:00:00Z,2773.79,2775.32,2772.02,2772.96,0,vertical,6,-0.00018032899270206,0.628538191318512,0.486218214035034,1,1,0,-0.00353677034500578,-0.00353677034500578,Long,-0.00018032899270206,0,FALSE,FALSE,FALSE,FALSE
2025-01-24T14:00:00Z,2778.46,2782.2,2777.77,2781.92,-1,lower,5,-0.00143507879663344,0.798352837562561,0.808264434337616,-1,1,1,-0.00676276542342033,0.00676276542342033,Short,0.00143507879663344,-1,TRUE,TRUE,TRUE,TRUE
2025-01-24T15:15:00Z,2778.88,2780.61,2773.97,2774.38,1,upper,2,0.00211381192770787,0.763481497764587,0.688440442085266,1,1,1,0.000378391336830539,0.000378391336830539,Long,0.00211381192770787,1,TRUE,TRUE,TRUE,TRUE
2025-01-27T02:00:00Z,2769.74,2772.57,2769.16,2770.22,-1,lower,2,-0.00139771080502263,0.699325025081635,0.68298614025116,1,1,1,-0.00420343476884566,-0.00420343476884566,Long,-0.00139771080502263,-1,FALSE,FALSE,FALSE,FALSE
2025-01-27T02:30:00Z,2768.42,2769,2762.96,2763.17,-1,lower,2,-0.00176398863546823,0.662848293781281,0.661166667938232,1,1,1,-0.000738555144625979,-0.000738555144625979,Long,-0.00176398863546823,-1,FALSE,FALSE,FALSE,FALSE
2025-01-27T03:00:00Z,2762.86,2763.61,2757.54,2758.6,0,vertical,6,0.000916711570013707,0.514414370059967,0.503544270992279,1,1,1,0.00212924752909991,0.00212924752909991,Long,0.000916711570013707,0,FALSE,TRUE,TRUE,FALSE
2025-01-27T07:00:00Z,2753.17,2753.5,2751.76,2752.23,-1,lower,5,-0.00138075800549905,0.522732138633728,0.482887953519821,1,1,0,0.00475571708167026,0.00475571708167026,Long,-0.00138075800549905,-1,FALSE,FALSE,TRUE,FALSE
2025-01-27T08:15:00Z,2752.93,2753.17,2747.93,2748.62,1,upper,3,0.00158741780632877,0.596445977687836,0.49842557311058,1,1,0,0.00690323029718837,0.00690323029718837,Long,0.00158741780632877,1,TRUE,TRUE,TRUE,TRUE
2025-01-27T13:00:00Z,2771.49,2771.64,2765.12,2765.35,-1,lower,4,-0.00211608633071688,0.74213832616806,0.583749413490295,1,1,1,-0.00865834574845062,-0.00865834574845062,Long,-0.00211608633071688,-1,FALSE,FALSE,FALSE,FALSE
2025-01-27T14:00:00Z,2761.25,2762.2,2757.89,2761.62,-1,lower,2,-0.00209213482636459,0.775362491607666,0.799633264541626,-1,1,1,-0.00297005685188489,0.00297005685188489,Short,0.00209213482636459,-1,TRUE,TRUE,TRUE,TRUE
2025-01-27T14:30:00Z,2757.8,2759.47,2752.29,2752.91,-1,lower,4,-0.00251905378704741,0.744307279586792,0.751049697399139,-1,1,1,-0.00799069152536631,0.00799069152536631,Short,0.00251905378704741,-1,TRUE,TRUE,TRUE,TRUE
2025-01-27T15:30:00Z,2750.37,2754.7,2744.89,2753.43,-1,lower,2,-0.00311181742609186,0.457656025886536,0.504991888999939,-1,0,1,-0.0050938872577234,0.0050938872577234,Short,0.00311181742609186,-1,TRUE,TRUE,TRUE,TRUE
2025-01-28T02:00:00Z,2740.65,2745.02,2740.55,2744.7,-1,lower,3,-0.0017042049106638,0.653278887271881,0.808141469955444,-1,1,1,-0.000903968043594409,0.000903968043594409,Short,0.0017042049106638,-1,TRUE,TRUE,TRUE,TRUE
2025-01-28T02:45:00Z,2743.28,2743.41,2739.51,2741.44,0,vertical,6,-0.000810121453042201,0.502511918544769,0.473440051078796,1,1,0,0.000444922601748848,0.000444922601748848,Long,-0.000810121453042201,0,FALSE,FALSE,TRUE,FALSE
2025-01-28T05:45:00Z,2739.88,2742.46,2739.61,2742.22,0,vertical,6,-0.00050701709077132,0.727904200553894,0.466193526983261,1,1,0,-3.646687075894e-06,-3.646687075894e-06,Long,-0.00050701709077132,0,FALSE,FALSE,FALSE,FALSE
2025-01-28T07:15:00Z,2742.16,2742.9,2740.62,2740.83,0,vertical,6,-0.000821256349301007,0.894649744033814,0.769435346126556,1,1,1,0.0021503190027639,0.0021503190027639,Long,-0.000821256349301007,0,FALSE,FALSE,TRUE,FALSE
2025-01-28T08:45:00Z,2740.89,2741.02,2738.28,2738.58,-1,lower,3,-0.00117346530419325,0.804645121097565,0.781561315059662,1,1,1,0.00165642083223974,0.00165642083223974,Long,-0.00117346530419325,-1,FALSE,FALSE,TRUE,FALSE
2025-01-28T09:30:00Z,2736.64,2738.5,2734.72,2738.5,1,upper,2,0.00138583689612465,0.782878577709198,0.632519423961639,1,1,1,0.00168563347839641,0.00168563347839641,Long,0.00138583689612465,1,TRUE,TRUE,TRUE,TRUE
